container_id,bol,empty_return_date,cost_attribute_code,cost_amount_usd
CONT1000113,BOL2024100113,2025-10-16,DETENTION,281.26
CONT1000113,BOL2024100113,2025-10-16,CHASSIS,610.89
CONT1000114,BOL2024100114,2025-02-16,BASE,4635.25
CONT1000114,BOL2024100114,2025-02-16,FUEL,920.7
CONT1000114,BOL2024100114,2025-02-16,CHASSIS,335.08
CONT1000115,BOL2024100115,2025-04-15,BASE,3451.47
CONT1000115,BOL2024100115,2025-04-15,FUEL,550.88
CONT1000115,BOL2024100115,2025-04-15,CHASSIS,583.6
CONT1000115,BOL2024100115,2025-04-15,ACCESSORIAL,177.66
CONT1000116,BOL2024100116,2024-07-18,BASE,4344.65
CONT1000116,BOL2024100116,2024-07-18,FUEL,899.81
CONT1000116,BOL2024100116,2024-07-18,DETENTION,391.94
CONT1000116,BOL2024100116,2024-07-18,CHASSIS,402.78
CONT1000117,BOL2024100117,2025-11-20,BASE,4800.09
CONT1000117,BOL2024100117,2025-11-20,FUEL,781.5
CONT1000117,BOL2024100117,2025-11-20,DEMURRAGE,1017.82
CONT1000117,BOL2024100117,2025-11-20,DETENTION,704.14
CONT1000117,BOL2024100117,2025-11-20,CHASSIS,510.93
CONT1000117,BOL2024100117,2025-11-20,ACCESSORIAL,192.77
CONT1000118,BOL2024100118,2024-11-15,BASE,3850.27
CONT1000118,BOL2024100118,2024-11-15,FUEL,616.33
CONT1000119,BOL2024100119,2024-11-04,BASE,4637.04
CONT1000119,BOL2024100119,2024-11-04,FUEL,562.3
CONT1000119,BOL2024100119,2024-11-04,CHASSIS,389.46
CONT1000120,BOL2024100120,2025-01-12,BASE,4099.32
CONT1000120,BOL2024100120,2025-01-12,FUEL,840.26
CONT1000120,BOL2024100120,2025-01-12,CHASSIS,405.67
CONT1000121,BOL2024100121,2024-09-14,BASE,2633.99
CONT1000121,BOL2024100121,2024-09-14,FUEL,416.85
CONT1000122,BOL2024100122,2024-11-28,BASE,3127.04
CONT1000122,BOL2024100122,2024-11-28,FUEL,416.43
CONT1000123,BOL2024100123,2024-11-13,BASE,4718.71
CONT1000123,BOL2024100123,2024-11-13,FUEL,451.69
CONT1000123,BOL2024100123,2024-11-13,STORAGE,540.1
CONT1000123,BOL2024100123,2024-11-13,CHASSIS,228.81
CONT1000124,BOL2024100124,2025-06-22,BASE,4648.04
CONT1000124,BOL2024100124,2025-06-22,FUEL,551.56
CONT1000124,BOL2024100124,2025-06-22,PRE_PULL,816.16
CONT1000125,BOL2024100125,2024-12-07,BASE,4149.55
CONT1000125,BOL2024100125,2024-12-07,FUEL,411.99
CONT1000125,BOL2024100125,2024-12-07,CHASSIS,511.0
CONT1000126,BOL2024100126,2025-10-04,BASE,3301.16
CONT1000126,BOL2024100126,2025-10-04,FUEL,367.76
CONT1000126,BOL2024100126,2025-10-04,CHASSIS,646.16
CONT1000127,BOL2024100127,2025-05-06,BASE,3345.51
CONT1000127,BOL2024100127,2025-05-06,FUEL,315.49
CONT1000127,BOL2024100127,2025-05-06,PRE_PULL,1052.04
CONT1000128,BOL2024100128,2024-11-11,BASE,4570.85
CONT1000128,BOL2024100128,2024-11-11,FUEL,821.91
CONT1000129,BOL2024100129,2024-12-26,BASE,5193.08
CONT1000129,BOL2024100129,2024-12-26,FUEL,578.72
CONT1000129,BOL2024100129,2024-12-26,PRE_PULL,424.37
CONT1000129,BOL2024100129,2024-12-26,CHASSIS,220.92
CONT1000130,BOL2024100130,2024-12-18,BASE,5068.65
CONT1000130,BOL2024100130,2024-12-18,FUEL,520.92
CONT1000130,BOL2024100130,2024-12-18,CHASSIS,150.34
CONT1000130,BOL2024100130,2024-12-18,ACCESSORIAL,569.44
CONT1000131,BOL2024100131,2024-09-28,BASE,5112.2
CONT1000131,BOL2024100131,2024-09-28,FUEL,477.27
CONT1000132,BOL2024100132,2024-06-25,BASE,5167.53
CONT1000132,BOL2024100132,2024-06-25,FUEL,675.24
CONT1000132,BOL2024100132,2024-06-25,DEMURRAGE,559.17
CONT1000132,BOL2024100132,2024-06-25,CHASSIS,387.13
CONT1000132,BOL2024100132,2024-06-25,ACCESSORIAL,310.29
CONT1000133,BOL2024100133,2024-07-04,BASE,3217.99
CONT1000133,BOL2024100133,2024-07-04,FUEL,356.25
CONT1000134,BOL2024100134,2024-11-29,BASE,4080.98
CONT1000134,BOL2024100134,2024-11-29,FUEL,673.08
CONT1000134,BOL2024100134,2024-11-29,PRE_PULL,608.47
CONT1000134,BOL2024100134,2024-11-29,CHASSIS,396.78
CONT1000135,BOL2024100135,2024-03-29,BASE,4550.36
CONT1000135,BOL2024100135,2024-03-29,FUEL,498.61
CONT1000135,BOL2024100135,2024-03-29,CHASSIS,385.75
CONT1000136,BOL2024100136,2025-06-17,BASE,4607.27
CONT1000136,BOL2024100136,2025-06-17,FUEL,602.79
CONT1000136,BOL2024100136,2025-06-17,PRE_PULL,386.34
CONT1000137,BOL2024100137,2024-12-14,BASE,3617.13
CONT1000137,BOL2024100137,2024-12-14,FUEL,337.89
CONT1000137,BOL2024100137,2024-12-14,PRE_PULL,352.52
CONT1000138,BOL2024100138,2025-10-26,BASE,3131.6
CONT1000138,BOL2024100138,2025-10-26,FUEL,381.83
CONT1000138,BOL2024100138,2025-10-26,PRE_PULL,923.0
CONT1000138,BOL2024100138,2025-10-26,CHASSIS,167.0
CONT1000138,BOL2024100138,2025-10-26,ACCESSORIAL,640.16
CONT1000139,BOL2024100139,2025-05-07,BASE,6092.87
CONT1000139,BOL2024100139,2025-05-07,FUEL,667.14
CONT1000139,BOL2024100139,2025-05-07,CHASSIS,418.39
CONT1000140,BOL2024100140,2025-11-12,BASE,3060.24
CONT1000140,BOL2024100140,2025-11-12,FUEL,334.81
CONT1000140,BOL2024100140,2025-11-12,CHASSIS,391.19
CONT1000140,BOL2024100140,2025-11-12,ACCESSORIAL,842.91
CONT1000141,BOL2024100141,2024-11-19,BASE,3434.79
CONT1000141,BOL2024100141,2024-11-19,FUEL,331.01
CONT1000141,BOL2024100141,2024-11-19,CHASSIS,555.44
CONT1000142,BOL2024100142,2025-08-28,BASE,4598.39
CONT1000142,BOL2024100142,2025-08-28,FUEL,638.22
CONT1000142,BOL2024100142,2025-08-28,CHASSIS,412.85
CONT1000143,BOL2024100143,2025-10-15,BASE,2510.25
CONT1000143,BOL2024100143,2025-10-15,FUEL,379.22
CONT1000143,BOL2024100143,2025-10-15,PRE_PULL,537.12
CONT1000143,BOL2024100143,2025-10-15,CHASSIS,337.4
CONT1000143,BOL2024100143,2025-10-15,ACCESSORIAL,740.58
CONT1000144,BOL2024100144,2024-12-02,BASE,7423.83
CONT1000144,BOL2024100144,2024-12-02,FUEL,1264.66
CONT1000144,BOL2024100144,2024-12-02,DETENTION,314.47
CONT1000144,BOL2024100144,2024-12-02,CHASSIS,532.67
CONT1000145,BOL2024100145,2024-09-09,BASE,5068.7
CONT1000145,BOL2024100145,2024-09-09,FUEL,1020.33
CONT1000146,BOL2024100146,2024-10-31,BASE,5391.1
CONT1000146,BOL2024100146,2024-10-31,FUEL,527.75
CONT1000146,BOL2024100146,2024-10-31,CHASSIS,611.91
CONT1000147,BOL2024100147,2025-09-27,BASE,8866.68
CONT1000147,BOL2024100147,2025-09-27,FUEL,1089.41
CONT1000147,BOL2024100147,2025-09-27,DEMURRAGE,838.84
CONT1000147,BOL2024100147,2025-09-27,DETENTION,728.97
CONT1000147,BOL2024100147,2025-09-27,CHASSIS,511.41
CONT1000147,BOL2024100147,2025-09-27,ACCESSORIAL,288.82
CONT1000148,BOL2024100148,2025-04-02,BASE,4453.2
CONT1000148,BOL2024100148,2025-04-02,FUEL,957.79
CONT1000149,BOL2024100149,2024-04-29,BASE,7373.15
CONT1000149,BOL2024100149,2024-04-29,FUEL,1117.57
CONT1000149,BOL2024100149,2024-04-29,CHASSIS,393.3
CONT1000150,BOL2024100150,2024-05-09,BASE,3458.65
CONT1000150,BOL2024100150,2024-05-09,FUEL,654.72
CONT1000150,BOL2024100150,2024-05-09,ACCESSORIAL,393.78
CONT1000151,BOL2024100151,2024-04-15,BASE,3078.24
CONT1000151,BOL2024100151,2024-04-15,FUEL,546.36
CONT1000151,BOL2024100151,2024-04-15,STORAGE,191.46
CONT1000151,BOL2024100151,2024-04-15,CHASSIS,448.11
CONT1000152,BOL2024100152,2024-11-29,BASE,3226.42
CONT1000152,BOL2024100152,2024-11-29,FUEL,362.05
CONT1000152,BOL2024100152,2024-11-29,DEMURRAGE,1418.79
CONT1000152,BOL2024100152,2024-11-29,DETENTION,958.59
CONT1000152,BOL2024100152,2024-11-29,PRE_PULL,568.44
CONT1000152,BOL2024100152,2024-11-29,CHASSIS,342.49
CONT1000153,BOL2024100153,2025-06-05,BASE,8169.86
CONT1000153,BOL2024100153,2025-06-05,FUEL,1126.41
CONT1000154,BOL2024100154,2024-08-12,BASE,2998.85
CONT1000154,BOL2024100154,2024-08-12,FUEL,390.59
CONT1000154,BOL2024100154,2024-08-12,DEMURRAGE,877.37
CONT1000154,BOL2024100154,2024-08-12,DETENTION,1405.69
CONT1000154,BOL2024100154,2024-08-12,STORAGE,740.34
CONT1000154,BOL2024100154,2024-08-12,PRE_PULL,612.46
CONT1000154,BOL2024100154,2024-08-12,CHASSIS,640.57
CONT1000155,BOL2024100155,2025-08-29,BASE,3491.67
CONT1000155,BOL2024100155,2025-08-29,FUEL,475.24
CONT1000155,BOL2024100155,2025-08-29,PRE_PULL,1031.89
CONT1000155,BOL2024100155,2025-08-29,CHASSIS,579.12
CONT1000156,BOL2024100156,2024-12-29,BASE,2518.49
CONT1000156,BOL2024100156,2024-12-29,FUEL,358.7
CONT1000156,BOL2024100156,2024-12-29,CHASSIS,502.2
CONT1000156,BOL2024100156,2024-12-29,ACCESSORIAL,370.48
CONT1000157,BOL2024100157,2025-06-06,BASE,7354.31
CONT1000157,BOL2024100157,2025-06-06,FUEL,840.63
CONT1000157,BOL2024100157,2025-06-06,STORAGE,116.74
CONT1000158,BOL2024100158,2025-07-25,BASE,4952.01
CONT1000158,BOL2024100158,2025-07-25,FUEL,460.66
CONT1000158,BOL2024100158,2025-07-25,DEMURRAGE,1900.14
CONT1000158,BOL2024100158,2025-07-25,DETENTION,1412.36
CONT1000158,BOL2024100158,2025-07-25,PRE_PULL,1062.88
CONT1000159,BOL2024100159,2024-06-23,BASE,4816.64
CONT1000159,BOL2024100159,2024-06-23,FUEL,754.71
CONT1000160,BOL2024100160,2024-03-24,BASE,4561.7
CONT1000160,BOL2024100160,2024-03-24,FUEL,843.92
CONT1000161,BOL2024100161,2025-08-28,BASE,5934.78
CONT1000161,BOL2024100161,2025-08-28,FUEL,1072.19
CONT1000161,BOL2024100161,2025-08-28,CHASSIS,560.12
CONT1000162,BOL2024100162,2024-06-30,BASE,3171.21
CONT1000162,BOL2024100162,2024-06-30,FUEL,584.5
CONT1000162,BOL2024100162,2024-06-30,PRE_PULL,769.11
CONT1000162,BOL2024100162,2024-06-30,CHASSIS,560.83
CONT1000163,BOL2024100163,2025-07-12,BASE,5089.19
CONT1000163,BOL2024100163,2025-07-12,FUEL,913.37
CONT1000163,BOL2024100163,2025-07-12,CHASSIS,273.54
CONT1000164,BOL2024100164,2025-08-25,BASE,4189.43
CONT1000164,BOL2024100164,2025-08-25,FUEL,917.93
CONT1000164,BOL2024100164,2025-08-25,CHASSIS,246.57
CONT1000164,BOL2024100164,2025-08-25,ACCESSORIAL,786.53
CONT1000165,BOL2024100165,2024-06-28,BASE,2985.02
CONT1000165,BOL2024100165,2024-06-28,FUEL,565.53
CONT1000165,BOL2024100165,2024-06-28,PRE_PULL,524.9
CONT1000166,BOL2024100166,2024-11-10,BASE,3873.4
CONT1000166,BOL2024100166,2024-11-10,FUEL,644.25
CONT1000166,BOL2024100166,2024-11-10,CHASSIS,329.2
CONT1000167,BOL2024100167,2025-10-04,BASE,3021.26
CONT1000167,BOL2024100167,2025-10-04,FUEL,327.46
CONT1000167,BOL2024100167,2025-10-04,PRE_PULL,431.05
CONT1000167,BOL2024100167,2025-10-04,CHASSIS,496.99
CONT1000167,BOL2024100167,2025-10-04,ACCESSORIAL,435.61
CONT1000168,BOL2024100168,2025-06-27,BASE,3706.06
CONT1000168,BOL2024100168,2025-06-27,FUEL,756.84
CONT1000168,BOL2024100168,2025-06-27,PRE_PULL,839.94
CONT1000168,BOL2024100168,2025-06-27,CHASSIS,441.42
CONT1000168,BOL2024100168,2025-06-27,ACCESSORIAL,240.95
CONT1000169,BOL2024100169,2025-06-07,BASE,4061.29
CONT1000169,BOL2024100169,2025-06-07,FUEL,698.6
CONT1000169,BOL2024100169,2025-06-07,DETENTION,646.29
CONT1000169,BOL2024100169,2025-06-07,STORAGE,253.88
CONT1000169,BOL2024100169,2025-06-07,PRE_PULL,929.63
CONT1000169,BOL2024100169,2025-06-07,CHASSIS,649.71
CONT1000169,BOL2024100169,2025-06-07,ACCESSORIAL,119.8
CONT1000170,BOL2024100170,2025-03-27,BASE,3538.61
CONT1000170,BOL2024100170,2025-03-27,FUEL,334.46
CONT1000170,BOL2024100170,2025-03-27,STORAGE,116.5
CONT1000170,BOL2024100170,2025-03-27,CHASSIS,606.61
CONT1000171,BOL2024100171,2025-03-23,BASE,4113.25
CONT1000171,BOL2024100171,2025-03-23,FUEL,640.17
CONT1000171,BOL2024100171,2025-03-23,CHASSIS,645.45
CONT1000172,BOL2024100172,2025-08-05,BASE,2666.86
CONT1000172,BOL2024100172,2025-08-05,FUEL,573.1
CONT1000172,BOL2024100172,2025-08-05,DEMURRAGE,1568.89
CONT1000172,BOL2024100172,2025-08-05,DETENTION,1292.24
CONT1000172,BOL2024100172,2025-08-05,STORAGE,819.58
CONT1000172,BOL2024100172,2025-08-05,CHASSIS,124.44
CONT1000173,BOL2024100173,2025-05-12,BASE,4952.23
CONT1000173,BOL2024100173,2025-05-12,FUEL,580.06
CONT1000173,BOL2024100173,2025-05-12,PRE_PULL,1247.54
CONT1000174,BOL2024100174,2024-04-26,BASE,2482.32
CONT1000174,BOL2024100174,2024-04-26,FUEL,257.86
CONT1000174,BOL2024100174,2024-04-26,PRE_PULL,450.81
CONT1000175,BOL2024100175,2025-12-02,BASE,5401.16
CONT1000175,BOL2024100175,2025-12-02,FUEL,905.43
CONT1000175,BOL2024100175,2025-12-02,DETENTION,731.07
CONT1000176,BOL2024100176,2025-08-30,BASE,3456.42
CONT1000176,BOL2024100176,2025-08-30,FUEL,523.29
CONT1000176,BOL2024100176,2025-08-30,STORAGE,916.66
CONT1000177,BOL2024100177,2024-10-25,BASE,3194.22
CONT1000177,BOL2024100177,2024-10-25,FUEL,694.01
CONT1000177,BOL2024100177,2024-10-25,DEMURRAGE,1643.54
CONT1000177,BOL2024100177,2024-10-25,DETENTION,1366.35
CONT1000177,BOL2024100177,2024-10-25,STORAGE,906.67
CONT1000177,BOL2024100177,2024-10-25,PRE_PULL,1144.05
CONT1000177,BOL2024100177,2024-10-25,CHASSIS,480.46
CONT1000178,BOL2024100178,2025-05-05,BASE,3496.93
CONT1000178,BOL2024100178,2025-05-05,FUEL,591.91
CONT1000178,BOL2024100178,2025-05-05,CHASSIS,190.98
CONT1000179,BOL2024100179,2024-04-11,BASE,2562.25
CONT1000179,BOL2024100179,2024-04-11,FUEL,334.27
CONT1000179,BOL2024100179,2024-04-11,CHASSIS,548.51
CONT1000180,BOL2024100180,2024-10-17,BASE,8892.96
CONT1000180,BOL2024100180,2024-10-17,FUEL,1539.44
CONT1000180,BOL2024100180,2024-10-17,ACCESSORIAL,172.73
CONT1000181,BOL2024100181,2025-10-30,BASE,6173.54
CONT1000181,BOL2024100181,2025-10-30,FUEL,741.29
CONT1000181,BOL2024100181,2025-10-30,PRE_PULL,658.66
CONT1000182,BOL2024100182,2025-05-22,BASE,4923.97
CONT1000182,BOL2024100182,2025-05-22,FUEL,532.32
CONT1000182,BOL2024100182,2025-05-22,ACCESSORIAL,237.98
CONT1000183,BOL2024100183,2024-12-21,BASE,4681.85
CONT1000183,BOL2024100183,2024-12-21,FUEL,517.34
CONT1000183,BOL2024100183,2024-12-21,CHASSIS,441.48
CONT1000184,BOL2024100184,2025-10-02,BASE,7177.51
CONT1000184,BOL2024100184,2025-10-02,FUEL,714.56
CONT1000184,BOL2024100184,2025-10-02,CHASSIS,265.76
CONT1000185,BOL2024100185,2025-03-15,BASE,6387.17
CONT1000185,BOL2024100185,2025-03-15,FUEL,638.57
CONT1000185,BOL2024100185,2025-03-15,CHASSIS,614.9
CONT1000186,BOL2024100186,2025-10-15,BASE,4347.17
CONT1000186,BOL2024100186,2025-10-15,FUEL,875.72
CONT1000186,BOL2024100186,2025-10-15,DETENTION,1860.1
CONT1000186,BOL2024100186,2025-10-15,STORAGE,1657.77
CONT1000186,BOL2024100186,2025-10-15,CHASSIS,618.55
CONT1000187,BOL2024100187,2024-11-08,BASE,2519.99
CONT1000187,BOL2024100187,2024-11-08,FUEL,346.97
CONT1000187,BOL2024100187,2024-11-08,ACCESSORIAL,681.29
CONT1000188,BOL2024100188,2024-11-27,BASE,6386.21
CONT1000188,BOL2024100188,2024-11-27,FUEL,983.53
CONT1000188,BOL2024100188,2024-11-27,CHASSIS,347.19
CONT1000189,BOL2024100189,2024-11-08,BASE,5105.61
CONT1000189,BOL2024100189,2024-11-08,FUEL,953.16
CONT1000189,BOL2024100189,2024-11-08,DETENTION,549.91
CONT1000189,BOL2024100189,2024-11-08,STORAGE,251.51
CONT1000190,BOL2024100190,2024-12-29,BASE,4584.86
CONT1000190,BOL2024100190,2024-12-29,FUEL,423.35
CONT1000190,BOL2024100190,2024-12-29,CHASSIS,620.24
CONT1000191,BOL2024100191,2024-05-08,BASE,4849.52
CONT1000191,BOL2024100191,2024-05-08,FUEL,471.38
CONT1000191,BOL2024100191,2024-05-08,CHASSIS,311.5
CONT1000192,BOL2024100192,2024-08-28,BASE,3513.92
CONT1000192,BOL2024100192,2024-08-28,FUEL,593.73
CONT1000192,BOL2024100192,2024-08-28,CHASSIS,324.73
CONT1000192,BOL2024100192,2024-08-28,ACCESSORIAL,610.53
CONT1000193,BOL2024100193,2024-08-02,BASE,2603.5
CONT1000193,BOL2024100193,2024-08-02,FUEL,552.57
CONT1000193,BOL2024100193,2024-08-02,CHASSIS,172.97
CONT1000193,BOL2024100193,2024-08-02,ACCESSORIAL,223.39
CONT1000194,BOL2024100194,2024-06-02,BASE,5827.44
CONT1000194,BOL2024100194,2024-06-02,FUEL,1204.38
CONT1000195,BOL2024100195,2025-09-12,BASE,2545.75
CONT1000195,BOL2024100195,2025-09-12,FUEL,371.36
CONT1000195,BOL2024100195,2025-09-12,STORAGE,149.8
CONT1000196,BOL2024100196,2025-08-10,BASE,2704.57
CONT1000196,BOL2024100196,2025-08-10,FUEL,463.64
CONT1000196,BOL2024100196,2025-08-10,CHASSIS,344.97
CONT1000197,BOL2024100197,2025-10-06,BASE,3971.84
CONT1000197,BOL2024100197,2025-10-06,FUEL,823.42
CONT1000198,BOL2024100198,2025-05-31,BASE,5154.98
CONT1000198,BOL2024100198,2025-05-31,FUEL,1021.1
CONT1000199,BOL2024100199,2025-11-21,BASE,4499.06
CONT1000199,BOL2024100199,2025-11-21,FUEL,428.51
CONT1000199,BOL2024100199,2025-11-21,CHASSIS,281.12
CONT1000200,BOL2024100200,2024-06-23,BASE,3952.69
CONT1000200,BOL2024100200,2024-06-23,FUEL,763.64
CONT1000200,BOL2024100200,2024-06-23,CHASSIS,533.53
CONT1000200,BOL2024100200,2024-06-23,ACCESSORIAL,350.38
CONT1000201,BOL2024100201,2024-05-13,BASE,3064.79
CONT1000201,BOL2024100201,2024-05-13,FUEL,619.6
CONT1000201,BOL2024100201,2024-05-13,CHASSIS,335.95
CONT1000202,BOL2024100202,2025-08-13,BASE,2993.49
CONT1000202,BOL2024100202,2025-08-13,FUEL,520.47
CONT1000202,BOL2024100202,2025-08-13,CHASSIS,148.3
CONT1000203,BOL2024100203,2025-07-10,BASE,4267.67
CONT1000203,BOL2024100203,2025-07-10,FUEL,634.6
CONT1000203,BOL2024100203,2025-07-10,DEMURRAGE,493.96
CONT1000203,BOL2024100203,2025-07-10,CHASSIS,145.17
CONT1000204,BOL2024100204,2024-09-28,BASE,3431.08
CONT1000204,BOL2024100204,2024-09-28,FUEL,560.57
CONT1000205,BOL2024100205,2025-03-01,BASE,4649.2
CONT1000205,BOL2024100205,2025-03-01,FUEL,591.14
CONT1000205,BOL2024100205,2025-03-01,CHASSIS,615.53
CONT1000206,BOL2024100206,2024-08-22,BASE,4401.03
CONT1000206,BOL2024100206,2024-08-22,FUEL,655.33
CONT1000206,BOL2024100206,2024-08-22,DEMURRAGE,648.13
CONT1000206,BOL2024100206,2024-08-22,DETENTION,386.24
CONT1000206,BOL2024100206,2024-08-22,STORAGE,401.99
CONT1000206,BOL2024100206,2024-08-22,CHASSIS,494.27
CONT1000207,BOL2024100207,2025-11-12,BASE,7731.75
CONT1000207,BOL2024100207,2025-11-12,FUEL,1325.03
CONT1000207,BOL2024100207,2025-11-12,PRE_PULL,1132.62
CONT1000207,BOL2024100207,2025-11-12,CHASSIS,468.09
CONT1000207,BOL2024100207,2025-11-12,ACCESSORIAL,721.01
CONT1000208,BOL2024100208,2024-10-01,BASE,4196.9
CONT1000208,BOL2024100208,2024-10-01,FUEL,792.1
CONT1000208,BOL2024100208,2024-10-01,DEMURRAGE,1684.96
CONT1000208,BOL2024100208,2024-10-01,PRE_PULL,819.99
CONT1000208,BOL2024100208,2024-10-01,CHASSIS,196.95
CONT1000209,BOL2024100209,2025-01-29,BASE,4593.89
CONT1000209,BOL2024100209,2025-01-29,FUEL,759.4
CONT1000210,BOL2024100210,2024-07-07,BASE,2811.41
CONT1000210,BOL2024100210,2024-07-07,FUEL,459.65
CONT1000210,BOL2024100210,2024-07-07,ACCESSORIAL,106.17
CONT1000211,BOL2024100211,2024-06-27,BASE,3801.23
CONT1000211,BOL2024100211,2024-06-27,FUEL,495.1
CONT1000211,BOL2024100211,2024-06-27,DEMURRAGE,491.11
CONT1000211,BOL2024100211,2024-06-27,CHASSIS,591.99
CONT1000212,BOL2024100212,2024-02-17,BASE,2703.39
CONT1000212,BOL2024100212,2024-02-17,FUEL,538.23
CONT1000213,BOL2024100213,2025-07-22,BASE,3224.41
CONT1000213,BOL2024100213,2025-07-22,FUEL,349.42
CONT1000213,BOL2024100213,2025-07-22,ACCESSORIAL,397.2
CONT1000214,BOL2024100214,2025-07-30,BASE,3967.58
CONT1000214,BOL2024100214,2025-07-30,FUEL,840.65
CONT1000214,BOL2024100214,2025-07-30,CHASSIS,449.78
CONT1000215,BOL2024100215,2025-10-29,BASE,2464.29
CONT1000215,BOL2024100215,2025-10-29,FUEL,400.52
CONT1000215,BOL2024100215,2025-10-29,PRE_PULL,708.19
CONT1000216,BOL2024100216,2024-04-19,BASE,2729.61
CONT1000216,BOL2024100216,2024-04-19,FUEL,516.7
CONT1000217,BOL2024100217,2025-07-13,BASE,4197.42
CONT1000217,BOL2024100217,2025-07-13,FUEL,472.67
CONT1000217,BOL2024100217,2025-07-13,DEMURRAGE,261.19
CONT1000217,BOL2024100217,2025-07-13,DETENTION,348.61
CONT1000217,BOL2024100217,2025-07-13,CHASSIS,503.93
CONT1000217,BOL2024100217,2025-07-13,ACCESSORIAL,485.2
CONT1000218,BOL2024100218,2025-10-24,BASE,5835.87
CONT1000218,BOL2024100218,2025-10-24,FUEL,1033.64
CONT1000218,BOL2024100218,2025-10-24,PRE_PULL,935.17
CONT1000218,BOL2024100218,2025-10-24,ACCESSORIAL,772.88
CONT1000219,BOL2024100219,2025-09-06,BASE,3856.58
CONT1000219,BOL2024100219,2025-09-06,FUEL,676.61
CONT1000219,BOL2024100219,2025-09-06,STORAGE,213.76
CONT1000219,BOL2024100219,2025-09-06,CHASSIS,639.9
CONT1000220,BOL2024100220,2024-12-05,BASE,4718.44
CONT1000220,BOL2024100220,2024-12-05,FUEL,975.03
CONT1000221,BOL2024100221,2024-06-21,BASE,4884.39
CONT1000221,BOL2024100221,2024-06-21,FUEL,514.4
CONT1000221,BOL2024100221,2024-06-21,PRE_PULL,1162.02
CONT1000221,BOL2024100221,2024-06-21,CHASSIS,420.12
CONT1000222,BOL2024100222,2025-04-17,BASE,3615.61
CONT1000222,BOL2024100222,2025-04-17,FUEL,339.48
CONT1000222,BOL2024100222,2025-04-17,DEMURRAGE,170.06
CONT1000222,BOL2024100222,2025-04-17,CHASSIS,524.45
CONT1000223,BOL2024100223,2025-01-05,BASE,3924.6
CONT1000223,BOL2024100223,2025-01-05,FUEL,428.02
CONT1000223,BOL2024100223,2025-01-05,STORAGE,47.48
CONT1000223,BOL2024100223,2025-01-05,PRE_PULL,845.55
CONT1000223,BOL2024100223,2025-01-05,CHASSIS,423.64
CONT1000224,BOL2024100224,2024-08-02,BASE,3365.21
CONT1000224,BOL2024100224,2024-08-02,FUEL,578.63
CONT1000224,BOL2024100224,2024-08-02,CHASSIS,127.91
CONT1000225,BOL2024100225,2024-05-24,BASE,3749.4
CONT1000225,BOL2024100225,2024-05-24,FUEL,545.07
CONT1000225,BOL2024100225,2024-05-24,PRE_PULL,1039.84
CONT1000225,BOL2024100225,2024-05-24,CHASSIS,547.83
CONT1000226,BOL2024100226,2024-07-03,BASE,3278.35
CONT1000226,BOL2024100226,2024-07-03,FUEL,438.61
CONT1000226,BOL2024100226,2024-07-03,PRE_PULL,576.74
CONT1000226,BOL2024100226,2024-07-03,CHASSIS,221.78
CONT1000227,BOL2024100227,2025-02-10,BASE,3147.73
CONT1000227,BOL2024100227,2025-02-10,FUEL,504.87
CONT1000227,BOL2024100227,2025-02-10,DEMURRAGE,975.45
CONT1000227,BOL2024100227,2025-02-10,DETENTION,943.89
CONT1000227,BOL2024100227,2025-02-10,STORAGE,647.89
CONT1000227,BOL2024100227,2025-02-10,PRE_PULL,594.71
CONT1000228,BOL2024100228,2024-04-08,BASE,4917.18
CONT1000228,BOL2024100228,2024-04-08,FUEL,988.86
CONT1000228,BOL2024100228,2024-04-08,CHASSIS,373.56
CONT1000229,BOL2024100229,2025-07-11,BASE,3026.46
CONT1000229,BOL2024100229,2025-07-11,FUEL,274.94
CONT1000229,BOL2024100229,2025-07-11,CHASSIS,438.21
CONT1000230,BOL2024100230,2024-05-30,BASE,4940.55
CONT1000230,BOL2024100230,2024-05-30,FUEL,694.68
CONT1000230,BOL2024100230,2024-05-30,PRE_PULL,455.11
CONT1000230,BOL2024100230,2024-05-30,CHASSIS,639.21
CONT1000231,BOL2024100231,2024-10-23,BASE,3484.12
CONT1000231,BOL2024100231,2024-10-23,FUEL,405.09
CONT1000231,BOL2024100231,2024-10-23,DETENTION,1615.15
CONT1000231,BOL2024100231,2024-10-23,PRE_PULL,1082.88
CONT1000231,BOL2024100231,2024-10-23,CHASSIS,297.47
CONT1000232,BOL2024100232,2024-03-07,BASE,5114.58
CONT1000232,BOL2024100232,2024-03-07,FUEL,1028.43
CONT1000232,BOL2024100232,2024-03-07,DEMURRAGE,203.71
CONT1000232,BOL2024100232,2024-03-07,PRE_PULL,687.67
CONT1000232,BOL2024100232,2024-03-07,CHASSIS,149.67
CONT1000233,BOL2024100233,2025-01-25,BASE,7846.94
CONT1000233,BOL2024100233,2025-01-25,FUEL,787.94
CONT1000233,BOL2024100233,2025-01-25,PRE_PULL,1122.05
CONT1000233,BOL2024100233,2025-01-25,CHASSIS,290.34
CONT1000234,BOL2024100234,2024-04-27,BASE,3668.78
CONT1000234,BOL2024100234,2024-04-27,FUEL,699.18
CONT1000234,BOL2024100234,2024-04-27,DETENTION,601.86
CONT1000234,BOL2024100234,2024-04-27,STORAGE,347.86
CONT1000234,BOL2024100234,2024-04-27,PRE_PULL,927.87
