container_id,bol,milestone_code,milestone_date,port_name
CONT1000036,BOL2024100036,VESSEL_DEPARTED,2025-07-06,Singapore
CONT1000036,BOL2024100036,DESTINATION_PORT_ARRIVAL,2025-08-01,New York/New Jersey
CONT1000036,BOL2024100036,VESSEL_DISCHARGE,2025-08-02,New York/New Jersey
CONT1000036,BOL2024100036,CUSTOMS_RELEASED,2025-08-02,New York/New Jersey
CONT1000036,BOL2024100036,DESTINATION_GATE_OUT,2025-08-07,New York/New Jersey
CONT1000036,BOL2024100036,DELIVERED_TO_NODE,2025-08-11,New York/New Jersey
CONT1000036,BOL2024100036,EMPTY_RETURNED,2025-08-13,New York/New Jersey
CONT1000037,BOL2024100037,ORIGIN_GATE_IN,2024-07-10,Ningbo
CONT1000037,BOL2024100037,LOADED_ON_VESSEL,2024-07-11,Ningbo
CONT1000037,BOL2024100037,VESSEL_DEPARTED,2024-07-13,Ningbo
CONT1000037,BOL2024100037,DESTINATION_PORT_ARRIVAL,2024-08-12,New York/New Jersey
CONT1000037,BOL2024100037,VESSEL_DISCHARGE,2024-08-14,New York/New Jersey
CONT1000037,BOL2024100037,CUSTOMS_RELEASED,2024-08-17,New York/New Jersey
CONT1000037,BOL2024100037,DESTINATION_GATE_OUT,2024-08-18,New York/New Jersey
CONT1000037,BOL2024100037,DELIVERED_TO_NODE,2024-08-21,New York/New Jersey
CONT1000037,BOL2024100037,EMPTY_RETURNED,2024-08-22,New York/New Jersey
CONT1000038,BOL2024100038,ORIGIN_GATE_IN,2025-04-17,Yantian
CONT1000038,BOL2024100038,LOADED_ON_VESSEL,2025-04-22,Yantian
CONT1000038,BOL2024100038,VESSEL_DEPARTED,2025-04-23,Yantian
CONT1000038,BOL2024100038,DESTINATION_PORT_ARRIVAL,2025-06-12,New York/New Jersey
CONT1000038,BOL2024100038,VESSEL_DISCHARGE,2025-06-13,New York/New Jersey
CONT1000038,BOL2024100038,CUSTOMS_RELEASED,2025-06-17,New York/New Jersey
CONT1000038,BOL2024100038,DESTINATION_GATE_OUT,2025-06-17,New York/New Jersey
CONT1000038,BOL2024100038,DELIVERED_TO_NODE,2025-06-21,New York/New Jersey
CONT1000038,BOL2024100038,EMPTY_RETURNED,2025-06-26,New York/New Jersey
CONT1000039,BOL2024100039,ORIGIN_GATE_IN,2024-02-26,Singapore
CONT1000039,BOL2024100039,LOADED_ON_VESSEL,2024-03-01,Singapore
CONT1000039,BOL2024100039,VESSEL_DEPARTED,2024-03-03,Singapore
CONT1000039,BOL2024100039,DESTINATION_PORT_ARRIVAL,2024-04-02,Houston
CONT1000039,BOL2024100039,VESSEL_DISCHARGE,2024-04-04,Houston
CONT1000039,BOL2024100039,CUSTOMS_RELEASED,2024-04-09,Houston
CONT1000039,BOL2024100039,DESTINATION_GATE_OUT,2024-04-14,Houston
CONT1000039,BOL2024100039,DELIVERED_TO_NODE,2024-04-16,Houston
CONT1000039,BOL2024100039,EMPTY_RETURNED,2024-04-22,Houston
CONT1000040,BOL2024100040,ORIGIN_GATE_IN,2024-07-10,Shanghai
CONT1000040,BOL2024100040,LOADED_ON_VESSEL,2024-07-11,Shanghai
CONT1000040,BOL2024100040,VESSEL_DEPARTED,2024-07-13,Shanghai
CONT1000040,BOL2024100040,DESTINATION_PORT_ARRIVAL,2024-09-06,Long Beach
CONT1000040,BOL2024100040,VESSEL_DISCHARGE,2024-09-07,Long Beach
CONT1000040,BOL2024100040,CUSTOMS_RELEASED,2024-09-12,Long Beach
CONT1000040,BOL2024100040,DESTINATION_GATE_OUT,2024-09-15,Long Beach
CONT1000040,BOL2024100040,DELIVERED_TO_NODE,2024-09-18,Long Beach
CONT1000040,BOL2024100040,EMPTY_RETURNED,2024-09-22,Long Beach
CONT1000041,BOL2024100041,ORIGIN_GATE_IN,2025-04-11,Busan
CONT1000041,BOL2024100041,LOADED_ON_VESSEL,2025-04-15,Busan
CONT1000041,BOL2024100041,VESSEL_DEPARTED,2025-04-18,Busan
CONT1000041,BOL2024100041,DESTINATION_PORT_ARRIVAL,2025-05-21,Long Beach
CONT1000041,BOL2024100041,VESSEL_DISCHARGE,2025-05-24,Long Beach
CONT1000041,BOL2024100041,CUSTOMS_RELEASED,2025-05-29,Long Beach
CONT1000041,BOL2024100041,DESTINATION_GATE_OUT,2025-05-31,Long Beach
CONT1000041,BOL2024100041,DELIVERED_TO_NODE,2025-06-03,Long Beach
CONT1000041,BOL2024100041,EMPTY_RETURNED,2025-06-07,Long Beach
CONT1000042,BOL2024100042,ORIGIN_GATE_IN,2024-02-16,Busan
CONT1000042,BOL2024100042,LOADED_ON_VESSEL,2024-02-20,Busan
CONT1000042,BOL2024100042,VESSEL_DEPARTED,2024-02-21,Busan
CONT1000042,BOL2024100042,DESTINATION_PORT_ARRIVAL,2024-03-30,Savannah
CONT1000042,BOL2024100042,VESSEL_DISCHARGE,2024-03-30,Savannah
CONT1000042,BOL2024100042,CUSTOMS_RELEASED,2024-04-03,Savannah
CONT1000042,BOL2024100042,DESTINATION_GATE_OUT,2024-04-05,Savannah
CONT1000042,BOL2024100042,DELIVERED_TO_NODE,2024-04-08,Savannah
CONT1000042,BOL2024100042,EMPTY_RETURNED,2024-04-11,Savannah
CONT1000043,BOL2024100043,ORIGIN_GATE_IN,2025-02-13,Shanghai
CONT1000043,BOL2024100043,LOADED_ON_VESSEL,2025-02-17,Shanghai
CONT1000043,BOL2024100043,VESSEL_DEPARTED,2025-02-20,Shanghai
CONT1000043,BOL2024100043,DESTINATION_PORT_ARRIVAL,2025-03-29,Long Beach
CONT1000043,BOL2024100043,VESSEL_DISCHARGE,2025-03-31,Long Beach
CONT1000043,BOL2024100043,CUSTOMS_RELEASED,2025-04-01,Long Beach
CONT1000043,BOL2024100043,DESTINATION_GATE_OUT,2025-04-01,Long Beach
CONT1000043,BOL2024100043,DELIVERED_TO_NODE,2025-04-05,Long Beach
CONT1000043,BOL2024100043,EMPTY_RETURNED,2025-04-14,Long Beach
CONT1000044,BOL2024100044,ORIGIN_GATE_IN,2024-06-12,Ningbo
CONT1000044,BOL2024100044,LOADED_ON_VESSEL,2024-06-14,Ningbo
CONT1000044,BOL2024100044,VESSEL_DEPARTED,2024-06-17,Ningbo
CONT1000044,BOL2024100044,DESTINATION_PORT_ARRIVAL,2024-07-16,New York/New Jersey
CONT1000044,BOL2024100044,VESSEL_DISCHARGE,2024-07-18,New York/New Jersey
CONT1000044,BOL2024100044,CUSTOMS_RELEASED,2024-07-23,New York/New Jersey
CONT1000044,BOL2024100044,DESTINATION_GATE_OUT,2024-07-24,New York/New Jersey
CONT1000044,BOL2024100044,DELIVERED_TO_NODE,2024-07-24,New York/New Jersey
CONT1000044,BOL2024100044,EMPTY_RETURNED,2024-07-25,New York/New Jersey
CONT1000045,BOL2024100045,ORIGIN_GATE_IN,2025-07-14,Busan
CONT1000045,BOL2024100045,LOADED_ON_VESSEL,2025-07-20,Busan
CONT1000045,BOL2024100045,VESSEL_DEPARTED,2025-07-23,Busan
CONT1000045,BOL2024100045,DESTINATION_PORT_ARRIVAL,2025-08-21,Seattle
CONT1000045,BOL2024100045,VESSEL_DISCHARGE,2025-08-23,Seattle
CONT1000045,BOL2024100045,CUSTOMS_RELEASED,2025-08-24,Seattle
CONT1000045,BOL2024100045,DESTINATION_GATE_OUT,2025-08-26,Seattle
CONT1000045,BOL2024100045,DELIVERED_TO_NODE,2025-08-29,Seattle
CONT1000045,BOL2024100045,EMPTY_RETURNED,2025-09-07,Seattle
CONT1000046,BOL2024100046,ORIGIN_GATE_IN,2025-08-13,Yantian
CONT1000046,BOL2024100046,LOADED_ON_VESSEL,2025-08-13,Yantian
CONT1000046,BOL2024100046,VESSEL_DEPARTED,2025-08-16,Yantian
CONT1000046,BOL2024100046,DESTINATION_PORT_ARRIVAL,2025-09-18,Long Beach
CONT1000046,BOL2024100046,VESSEL_DISCHARGE,2025-09-18,Long Beach
CONT1000046,BOL2024100046,CUSTOMS_RELEASED,2025-09-20,Long Beach
CONT1000046,BOL2024100046,DESTINATION_GATE_OUT,2025-09-22,Long Beach
CONT1000046,BOL2024100046,DELIVERED_TO_NODE,2025-09-26,Long Beach
CONT1000046,BOL2024100046,EMPTY_RETURNED,2025-10-02,Long Beach
CONT1000047,BOL2024100047,ORIGIN_GATE_IN,2025-04-30,Shanghai
CONT1000047,BOL2024100047,LOADED_ON_VESSEL,2025-05-02,Shanghai
CONT1000047,BOL2024100047,VESSEL_DEPARTED,2025-05-03,Shanghai
CONT1000047,BOL2024100047,DESTINATION_PORT_ARRIVAL,2025-06-09,Los Angeles
CONT1000047,BOL2024100047,VESSEL_DISCHARGE,2025-06-09,Los Angeles
CONT1000047,BOL2024100047,CUSTOMS_RELEASED,2025-06-12,Los Angeles
CONT1000047,BOL2024100047,DESTINATION_GATE_OUT,2025-06-14,Los Angeles
CONT1000047,BOL2024100047,DELIVERED_TO_NODE,2025-06-18,Los Angeles
CONT1000047,BOL2024100047,EMPTY_RETURNED,2025-06-19,Los Angeles
CONT1000048,BOL2024100048,ORIGIN_GATE_IN,2024-07-03,Shanghai
CONT1000048,BOL2024100048,LOADED_ON_VESSEL,2024-07-07,Shanghai
CONT1000048,BOL2024100048,VESSEL_DEPARTED,2024-07-09,Shanghai
CONT1000048,BOL2024100048,DESTINATION_PORT_ARRIVAL,2024-07-31,Savannah
CONT1000048,BOL2024100048,VESSEL_DISCHARGE,2024-08-01,Savannah
CONT1000048,BOL2024100048,CUSTOMS_RELEASED,2024-08-06,Savannah
CONT1000048,BOL2024100048,DESTINATION_GATE_OUT,2024-08-10,Savannah
CONT1000048,BOL2024100048,DELIVERED_TO_NODE,2024-08-14,Savannah
CONT1000048,BOL2024100048,EMPTY_RETURNED,2024-08-23,Savannah
CONT1000049,BOL2024100049,ORIGIN_GATE_IN,2024-04-23,Singapore
CONT1000049,BOL2024100049,LOADED_ON_VESSEL,2024-04-29,Singapore
CONT1000049,BOL2024100049,VESSEL_DEPARTED,2024-05-02,Singapore
CONT1000049,BOL2024100049,DESTINATION_PORT_ARRIVAL,2024-06-13,Long Beach
CONT1000049,BOL2024100049,VESSEL_DISCHARGE,2024-06-14,Long Beach
CONT1000049,BOL2024100049,CUSTOMS_RELEASED,2024-06-16,Long Beach
CONT1000049,BOL2024100049,DESTINATION_GATE_OUT,2024-06-18,Long Beach
CONT1000049,BOL2024100049,DELIVERED_TO_NODE,2024-06-20,Long Beach
CONT1000049,BOL2024100049,EMPTY_RETURNED,2024-06-30,Long Beach
CONT1000050,BOL2024100050,ORIGIN_GATE_IN,2025-09-18,Ho Chi Minh
CONT1000050,BOL2024100050,LOADED_ON_VESSEL,2025-09-25,Ho Chi Minh
CONT1000050,BOL2024100050,VESSEL_DEPARTED,2025-09-26,Ho Chi Minh
CONT1000050,BOL2024100050,DESTINATION_PORT_ARRIVAL,2025-10-12,Savannah
CONT1000050,BOL2024100050,VESSEL_DISCHARGE,2025-10-15,Savannah
CONT1000050,BOL2024100050,CUSTOMS_RELEASED,2025-10-19,Savannah
CONT1000050,BOL2024100050,DESTINATION_GATE_OUT,2025-10-24,Savannah
CONT1000050,BOL2024100050,DELIVERED_TO_NODE,2025-10-25,Savannah
CONT1000050,BOL2024100050,EMPTY_RETURNED,2025-10-27,Savannah
CONT1000051,BOL2024100051,ORIGIN_GATE_IN,2024-08-27,Yantian
CONT1000051,BOL2024100051,LOADED_ON_VESSEL,2024-08-29,Yantian
CONT1000051,BOL2024100051,VESSEL_DEPARTED,2024-09-01,Yantian
CONT1000051,BOL2024100051,DESTINATION_PORT_ARRIVAL,2024-10-02,Long Beach
CONT1000051,BOL2024100051,VESSEL_DISCHARGE,2024-10-03,Long Beach
CONT1000051,BOL2024100051,CUSTOMS_RELEASED,2024-10-05,Long Beach
CONT1000051,BOL2024100051,DESTINATION_GATE_OUT,2024-10-08,Long Beach
CONT1000051,BOL2024100051,DELIVERED_TO_NODE,2024-10-08,Long Beach
CONT1000051,BOL2024100051,EMPTY_RETURNED,2024-10-11,Long Beach
CONT1000052,BOL2024100052,ORIGIN_GATE_IN,2025-04-05,Ningbo
CONT1000052,BOL2024100052,LOADED_ON_VESSEL,2025-04-11,Ningbo
CONT1000052,BOL2024100052,VESSEL_DEPARTED,2025-04-13,Ningbo
CONT1000052,BOL2024100052,DESTINATION_PORT_ARRIVAL,2025-05-13,Houston
CONT1000052,BOL2024100052,VESSEL_DISCHARGE,2025-05-16,Houston
CONT1000052,BOL2024100052,CUSTOMS_RELEASED,2025-05-16,Houston
CONT1000052,BOL2024100052,DESTINATION_GATE_OUT,2025-05-16,Houston
CONT1000052,BOL2024100052,DELIVERED_TO_NODE,2025-05-16,Houston
CONT1000052,BOL2024100052,EMPTY_RETURNED,2025-05-23,Houston
CONT1000053,BOL2024100053,ORIGIN_GATE_IN,2025-07-26,Shanghai
CONT1000053,BOL2024100053,LOADED_ON_VESSEL,2025-07-28,Shanghai
CONT1000053,BOL2024100053,VESSEL_DEPARTED,2025-07-30,Shanghai
CONT1000053,BOL2024100053,DESTINATION_PORT_ARRIVAL,2025-08-28,New York/New Jersey
CONT1000053,BOL2024100053,VESSEL_DISCHARGE,2025-08-29,New York/New Jersey
CONT1000053,BOL2024100053,CUSTOMS_RELEASED,2025-09-01,New York/New Jersey
CONT1000053,BOL2024100053,DESTINATION_GATE_OUT,2025-09-01,New York/New Jersey
CONT1000053,BOL2024100053,DELIVERED_TO_NODE,2025-09-03,New York/New Jersey
CONT1000053,BOL2024100053,EMPTY_RETURNED,2025-09-12,New York/New Jersey
CONT1000054,BOL2024100054,ORIGIN_GATE_IN,2024-12-17,Ho Chi Minh
CONT1000054,BOL2024100054,LOADED_ON_VESSEL,2024-12-20,Ho Chi Minh
CONT1000054,BOL2024100054,VESSEL_DEPARTED,2024-12-23,Ho Chi Minh
CONT1000054,BOL2024100054,DESTINATION_PORT_ARRIVAL,2025-01-08,Seattle
CONT1000054,BOL2024100054,VESSEL_DISCHARGE,2025-01-11,Seattle
CONT1000054,BOL2024100054,CUSTOMS_RELEASED,2025-01-13,Seattle
CONT1000054,BOL2024100054,DESTINATION_GATE_OUT,2025-01-17,Seattle
CONT1000054,BOL2024100054,DELIVERED_TO_NODE,2025-01-20,Seattle
CONT1000054,BOL2024100054,EMPTY_RETURNED,2025-01-27,Seattle
CONT1000055,BOL2024100055,ORIGIN_GATE_IN,2025-07-04,Yantian
CONT1000055,BOL2024100055,LOADED_ON_VESSEL,2025-07-07,Yantian
CONT1000055,BOL2024100055,VESSEL_DEPARTED,2025-07-10,Yantian
CONT1000055,BOL2024100055,DESTINATION_PORT_ARRIVAL,2025-08-31,Long Beach
CONT1000055,BOL2024100055,VESSEL_DISCHARGE,2025-09-03,Long Beach
CONT1000055,BOL2024100055,CUSTOMS_RELEASED,2025-09-08,Long Beach
CONT1000055,BOL2024100055,DESTINATION_GATE_OUT,2025-09-11,Long Beach
CONT1000055,BOL2024100055,DELIVERED_TO_NODE,2025-09-12,Long Beach
CONT1000055,BOL2024100055,EMPTY_RETURNED,2025-09-15,Long Beach
CONT1000056,BOL2024100056,ORIGIN_GATE_IN,2024-01-02,Ho Chi Minh
CONT1000056,BOL2024100056,LOADED_ON_VESSEL,2024-01-08,Ho Chi Minh
CONT1000056,BOL2024100056,VESSEL_DEPARTED,2024-01-09,Ho Chi Minh
CONT1000056,BOL2024100056,DESTINATION_PORT_ARRIVAL,2024-02-17,Houston
CONT1000056,BOL2024100056,VESSEL_DISCHARGE,2024-02-20,Houston
CONT1000056,BOL2024100056,CUSTOMS_RELEASED,2024-02-25,Houston
CONT1000056,BOL2024100056,DESTINATION_GATE_OUT,2024-02-28,Houston
CONT1000056,BOL2024100056,DELIVERED_TO_NODE,2024-02-29,Houston
CONT1000056,BOL2024100056,EMPTY_RETURNED,2024-03-09,Houston
CONT1000057,BOL2024100057,ORIGIN_GATE_IN,2024-09-18,Singapore
CONT1000057,BOL2024100057,LOADED_ON_VESSEL,2024-09-24,Singapore
CONT1000057,BOL2024100057,VESSEL_DEPARTED,2024-09-27,Singapore
CONT1000057,BOL2024100057,DESTINATION_PORT_ARRIVAL,2024-10-18,Los Angeles
CONT1000057,BOL2024100057,VESSEL_DISCHARGE,2024-10-18,Los Angeles
CONT1000057,BOL2024100057,CUSTOMS_RELEASED,2024-10-23,Los Angeles
CONT1000057,BOL2024100057,DESTINATION_GATE_OUT,2024-10-24,Los Angeles
CONT1000057,BOL2024100057,DELIVERED_TO_NODE,2024-10-27,Los Angeles
CONT1000057,BOL2024100057,EMPTY_RETURNED,2024-11-04,Los Angeles
CONT1000058,BOL2024100058,ORIGIN_GATE_IN,2024-10-02,Singapore
CONT1000058,BOL2024100058,LOADED_ON_VESSEL,2024-10-02,Singapore
CONT1000058,BOL2024100058,VESSEL_DEPARTED,2024-10-05,Singapore
CONT1000058,BOL2024100058,DESTINATION_PORT_ARRIVAL,2024-11-10,Savannah
CONT1000058,BOL2024100058,VESSEL_DISCHARGE,2024-11-11,Savannah
CONT1000058,BOL2024100058,CUSTOMS_RELEASED,2024-11-15,Savannah
CONT1000058,BOL2024100058,DESTINATION_GATE_OUT,2024-11-17,Savannah
CONT1000058,BOL2024100058,DELIVERED_TO_NODE,2024-11-17,Savannah
CONT1000058,BOL2024100058,EMPTY_RETURNED,2024-11-27,Savannah
CONT1000059,BOL2024100059,ORIGIN_GATE_IN,2025-10-02,Singapore
CONT1000059,BOL2024100059,LOADED_ON_VESSEL,2025-10-09,Singapore
CONT1000059,BOL2024100059,VESSEL_DEPARTED,2025-10-11,Singapore
CONT1000059,BOL2024100059,DESTINATION_PORT_ARRIVAL,2025-11-09,Seattle
CONT1000059,BOL2024100059,VESSEL_DISCHARGE,2025-11-09,Seattle
CONT1000059,BOL2024100059,CUSTOMS_RELEASED,2025-11-09,Seattle
CONT1000059,BOL2024100059,DESTINATION_GATE_OUT,2025-11-11,Seattle
CONT1000059,BOL2024100059,DELIVERED_TO_NODE,2025-11-15,Seattle
CONT1000059,BOL2024100059,EMPTY_RETURNED,2025-11-20,Seattle
CONT1000060,BOL2024100060,ORIGIN_GATE_IN,2024-04-01,Busan
CONT1000060,BOL2024100060,LOADED_ON_VESSEL,2024-04-01,Busan
CONT1000060,BOL2024100060,VESSEL_DEPARTED,2024-04-04,Busan
CONT1000060,BOL2024100060,DESTINATION_PORT_ARRIVAL,2024-05-30,Seattle
CONT1000060,BOL2024100060,VESSEL_DISCHARGE,2024-05-31,Seattle
CONT1000060,BOL2024100060,CUSTOMS_RELEASED,2024-05-31,Seattle
CONT1000060,BOL2024100060,DESTINATION_GATE_OUT,2024-06-02,Seattle
CONT1000060,BOL2024100060,DELIVERED_TO_NODE,2024-06-04,Seattle
CONT1000060,BOL2024100060,EMPTY_RETURNED,2024-06-10,Seattle
CONT1000061,BOL2024100061,ORIGIN_GATE_IN,2024-05-08,Shanghai
CONT1000061,BOL2024100061,LOADED_ON_VESSEL,2024-05-11,Shanghai
CONT1000061,BOL2024100061,VESSEL_DEPARTED,2024-05-13,Shanghai
CONT1000061,BOL2024100061,DESTINATION_PORT_ARRIVAL,2024-07-03,Los Angeles
CONT1000061,BOL2024100061,VESSEL_DISCHARGE,2024-07-06,Los Angeles
CONT1000061,BOL2024100061,CUSTOMS_RELEASED,2024-07-06,Los Angeles
CONT1000061,BOL2024100061,DESTINATION_GATE_OUT,2024-07-07,Los Angeles
CONT1000061,BOL2024100061,DELIVERED_TO_NODE,2024-07-08,Los Angeles
CONT1000061,BOL2024100061,EMPTY_RETURNED,2024-07-18,Los Angeles
CONT1000062,BOL2024100062,ORIGIN_GATE_IN,2025-03-07,Singapore
CONT1000062,BOL2024100062,LOADED_ON_VESSEL,2025-03-12,Singapore
CONT1000062,BOL2024100062,VESSEL_DEPARTED,2025-03-13,Singapore
CONT1000062,BOL2024100062,DESTINATION_PORT_ARRIVAL,2025-04-18,New York/New Jersey
CONT1000062,BOL2024100062,VESSEL_DISCHARGE,2025-04-20,New York/New Jersey
CONT1000062,BOL2024100062,CUSTOMS_RELEASED,2025-04-22,New York/New Jersey
CONT1000062,BOL2024100062,DESTINATION_GATE_OUT,2025-04-23,New York/New Jersey
CONT1000062,BOL2024100062,DELIVERED_TO_NODE,2025-04-24,New York/New Jersey
CONT1000062,BOL2024100062,EMPTY_RETURNED,2025-05-02,New York/New Jersey
CONT1000063,BOL2024100063,ORIGIN_GATE_IN,2025-07-09,Shanghai
CONT1000063,BOL2024100063,LOADED_ON_VESSEL,2025-07-11,Shanghai
CONT1000063,BOL2024100063,VESSEL_DEPARTED,2025-07-12,Shanghai
CONT1000063,BOL2024100063,DESTINATION_PORT_ARRIVAL,2025-08-02,Los Angeles
CONT1000063,BOL2024100063,VESSEL_DISCHARGE,2025-08-04,Los Angeles
CONT1000063,BOL2024100063,CUSTOMS_RELEASED,2025-08-04,Los Angeles
CONT1000063,BOL2024100063,DESTINATION_GATE_OUT,2025-08-04,Los Angeles
CONT1000063,BOL2024100063,DELIVERED_TO_NODE,2025-08-07,Los Angeles
CONT1000063,BOL2024100063,EMPTY_RETURNED,2025-08-15,Los Angeles
CONT1000064,BOL2024100064,ORIGIN_GATE_IN,2025-03-09,Ho Chi Minh
CONT1000064,BOL2024100064,LOADED_ON_VESSEL,2025-03-14,Ho Chi Minh
CONT1000064,BOL2024100064,VESSEL_DEPARTED,2025-03-16,Ho Chi Minh
CONT1000064,BOL2024100064,DESTINATION_PORT_ARRIVAL,2025-04-13,Savannah
CONT1000064,BOL2024100064,VESSEL_DISCHARGE,2025-04-16,Savannah
CONT1000064,BOL2024100064,CUSTOMS_RELEASED,2025-04-18,Savannah
CONT1000064,BOL2024100064,DESTINATION_GATE_OUT,2025-04-21,Savannah
CONT1000064,BOL2024100064,DELIVERED_TO_NODE,2025-04-24,Savannah
CONT1000064,BOL2024100064,EMPTY_RETURNED,2025-05-04,Savannah
CONT1000065,BOL2024100065,ORIGIN_GATE_IN,2024-07-30,Yantian
CONT1000065,BOL2024100065,LOADED_ON_VESSEL,2024-08-02,Yantian
CONT1000065,BOL2024100065,VESSEL_DEPARTED,2024-08-03,Yantian
CONT1000065,BOL2024100065,DESTINATION_PORT_ARRIVAL,2024-09-17,Los Angeles
CONT1000065,BOL2024100065,VESSEL_DISCHARGE,2024-09-20,Los Angeles
CONT1000065,BOL2024100065,CUSTOMS_RELEASED,2024-09-23,Los Angeles
CONT1000065,BOL2024100065,DESTINATION_GATE_OUT,2024-09-28,Los Angeles
CONT1000065,BOL2024100065,DELIVERED_TO_NODE,2024-10-01,Los Angeles
CONT1000065,BOL2024100065,EMPTY_RETURNED,2024-10-04,Los Angeles
CONT1000066,BOL2024100066,ORIGIN_GATE_IN,2025-07-18,Singapore
CONT1000066,BOL2024100066,LOADED_ON_VESSEL,2025-07-24,Singapore
CONT1000066,BOL2024100066,VESSEL_DEPARTED,2025-07-27,Singapore
CONT1000066,BOL2024100066,DESTINATION_PORT_ARRIVAL,2025-09-08,Los Angeles
CONT1000066,BOL2024100066,VESSEL_DISCHARGE,2025-09-10,Los Angeles
CONT1000066,BOL2024100066,CUSTOMS_RELEASED,2025-09-10,Los Angeles
CONT1000066,BOL2024100066,DESTINATION_GATE_OUT,2025-09-14,Los Angeles
CONT1000066,BOL2024100066,DELIVERED_TO_NODE,2025-09-18,Los Angeles
CONT1000066,BOL2024100066,EMPTY_RETURNED,2025-09-25,Los Angeles
CONT1000067,BOL2024100067,ORIGIN_GATE_IN,2025-02-20,Ningbo
CONT1000067,BOL2024100067,LOADED_ON_VESSEL,2025-02-25,Ningbo
CONT1000067,BOL2024100067,VESSEL_DEPARTED,2025-02-26,Ningbo
CONT1000067,BOL2024100067,DESTINATION_PORT_ARRIVAL,2025-03-18,Long Beach
CONT1000067,BOL2024100067,VESSEL_DISCHARGE,2025-03-21,Long Beach
CONT1000067,BOL2024100067,CUSTOMS_RELEASED,2025-03-23,Long Beach
CONT1000067,BOL2024100067,DESTINATION_GATE_OUT,2025-03-27,Long Beach
CONT1000067,BOL2024100067,DELIVERED_TO_NODE,2025-03-27,Long Beach
CONT1000067,BOL2024100067,EMPTY_RETURNED,2025-04-04,Long Beach
CONT1000068,BOL2024100068,ORIGIN_GATE_IN,2024-09-03,Singapore
CONT1000068,BOL2024100068,LOADED_ON_VESSEL,2024-09-09,Singapore
CONT1000068,BOL2024100068,VESSEL_DEPARTED,2024-09-11,Singapore
CONT1000068,BOL2024100068,DESTINATION_PORT_ARRIVAL,2024-10-10,Seattle
CONT1000068,BOL2024100068,VESSEL_DISCHARGE,2024-10-10,Seattle
CONT1000068,BOL2024100068,CUSTOMS_RELEASED,2024-10-11,Seattle
CONT1000068,BOL2024100068,DESTINATION_GATE_OUT,2024-10-16,Seattle
CONT1000068,BOL2024100068,DELIVERED_TO_NODE,2024-10-16,Seattle
CONT1000068,BOL2024100068,EMPTY_RETURNED,2024-10-26,Seattle
CONT1000069,BOL2024100069,ORIGIN_GATE_IN,2024-07-15,Shanghai
CONT1000069,BOL2024100069,LOADED_ON_VESSEL,2024-07-20,Shanghai
CONT1000069,BOL2024100069,VESSEL_DEPARTED,2024-07-23,Shanghai
CONT1000069,BOL2024100069,DESTINATION_PORT_ARRIVAL,2024-08-28,New York/New Jersey
CONT1000069,BOL2024100069,VESSEL_DISCHARGE,2024-08-30,New York/New Jersey
CONT1000069,BOL2024100069,CUSTOMS_RELEASED,2024-09-03,New York/New Jersey
CONT1000069,BOL2024100069,DESTINATION_GATE_OUT,2024-09-08,New York/New Jersey
CONT1000069,BOL2024100069,DELIVERED_TO_NODE,2024-09-08,New York/New Jersey
CONT1000069,BOL2024100069,EMPTY_RETURNED,2024-09-17,New York/New Jersey
CONT1000070,BOL2024100070,ORIGIN_GATE_IN,2024-01-22,Yantian
CONT1000070,BOL2024100070,LOADED_ON_VESSEL,2024-01-24,Yantian
CONT1000070,BOL2024100070,VESSEL_DEPARTED,2024-01-25,Yantian
CONT1000070,BOL2024100070,DESTINATION_PORT_ARRIVAL,2024-03-10,Long Beach
CONT1000070,BOL2024100070,VESSEL_DISCHARGE,2024-03-10,Long Beach
CONT1000070,BOL2024100070,CUSTOMS_RELEASED,2024-03-14,Long Beach
CONT1000070,BOL2024100070,DESTINATION_GATE_OUT,2024-03-18,Long Beach
CONT1000070,BOL2024100070,DELIVERED_TO_NODE,2024-03-19,Long Beach
CONT1000070,BOL2024100070,EMPTY_RETURNED,2024-03-27,Long Beach
CONT1000071,BOL2024100071,ORIGIN_GATE_IN,2024-03-05,Busan
CONT1000071,BOL2024100071,LOADED_ON_VESSEL,2024-03-11,Busan
CONT1000071,BOL2024100071,VESSEL_DEPARTED,2024-03-12,Busan
CONT1000071,BOL2024100071,DESTINATION_PORT_ARRIVAL,2024-04-23,Seattle
CONT1000071,BOL2024100071,VESSEL_DISCHARGE,2024-04-23,Seattle
CONT1000071,BOL2024100071,CUSTOMS_RELEASED,2024-04-28,Seattle
CONT1000071,BOL2024100071,DESTINATION_GATE_OUT,2024-05-02,Seattle
CONT1000071,BOL2024100071,DELIVERED_TO_NODE,2024-05-03,Seattle
CONT1000071,BOL2024100071,EMPTY_RETURNED,2024-05-04,Seattle
CONT1000072,BOL2024100072,ORIGIN_GATE_IN,2025-02-08,Yantian
CONT1000072,BOL2024100072,LOADED_ON_VESSEL,2025-02-12,Yantian
CONT1000072,BOL2024100072,VESSEL_DEPARTED,2025-02-13,Yantian
CONT1000072,BOL2024100072,DESTINATION_PORT_ARRIVAL,2025-04-01,Houston
CONT1000072,BOL2024100072,VESSEL_DISCHARGE,2025-04-02,Houston
CONT1000072,BOL2024100072,CUSTOMS_RELEASED,2025-04-07,Houston
CONT1000072,BOL2024100072,DESTINATION_GATE_OUT,2025-04-11,Houston
