container_id,bol,origin_port,destination_port,carrier,mode,sku_count,container_value_usd,criticality,planned_departure_date,planned_arrival_date,actual_arrival_date,delay_days,CUSTOMS_RELEASED,DELIVERED_TO_NODE,DESTINATION_GATE_OUT,DESTINATION_PORT_ARRIVAL,EMPTY_RETURNED,LOADED_ON_VESSEL,ORIGIN_GATE_IN,VESSEL_DEPARTED,VESSEL_DISCHARGE,port_arrival_to_discharge_days,discharge_to_customs_days,customs_to_gateout_days,gateout_to_delivery_days,delivery_to_empty_return_days,arrival_to_empty_return_days,ACCESSORIAL,BASE,CHASSIS,DEMURRAGE,DETENTION,FUEL,PRE_PULL,STORAGE,total_accessorial_cost,total_cost,has_accessorial_risk,delay_risk_label,recommended_action_label
CONT1000060,BOL2024100060,Busan,Seattle,BlueWave,STANDARD_OCEAN,78,30054.92,LOW,2024-04-04,2024-05-12,2024-05-30,18,2024-05-31,2024-06-04,2024-06-02,2024-05-30,2024-06-10,2024-04-01,2024-04-01,2024-04-04,2024-05-31,1,0,2,2,6,11,0.0,4382.85,397.18,2484.83,958.29,490.96,0.0,0.0,3840.2999999999997,8714.11,1,1,PRE_PULL_OR_PRIORITY_DRAYAGE
CONT1000061,BOL2024100061,Shanghai,Los Angeles,GlobalMar,STANDARD_OCEAN,49,124194.37,LOW,2024-05-13,2024-06-20,2024-07-03,13,2024-07-06,2024-07-08,2024-07-07,2024-07-03,2024-07-18,2024-05-11,2024-05-08,2024-05-13,2024-07-06,3,0,1,1,10,15,0.0,3165.28,347.75,1160.16,794.0,611.87,0.0,0.0,2301.91,6079.0599999999995,1,1,PRE_PULL_OR_PRIORITY_DRAYAGE
CONT1000062,BOL2024100062,Singapore,New York/New Jersey,PacificLine,STANDARD_OCEAN,10,22330.73,MEDIUM,2025-03-13,2025-04-17,2025-04-18,1,2025-04-22,2025-04-24,2025-04-23,2025-04-18,2025-05-02,2025-03-12,2025-03-07,2025-03-13,2025-04-20,2,2,1,1,8,14,397.44,4117.12,0.0,0.0,0.0,578.44,659.84,0.0,1057.28,5752.839999999999,1,0,WAIT_AND_MONITOR
CONT1000063,BOL2024100063,Shanghai,Los Angeles,OceanBridge,STANDARD_OCEAN,102,34333.76,MEDIUM,2025-07-12,2025-07-31,2025-08-02,2,2025-08-04,2025-08-07,2025-08-04,2025-08-02,2025-08-15,2025-07-11,2025-07-09,2025-07-12,2025-08-04,2,0,0,3,8,13,0.0,4054.16,262.76,0.0,0.0,844.87,0.0,0.0,262.76,5161.79,0,0,WAIT_AND_MONITOR
CONT1000064,BOL2024100064,Ho Chi Minh,Savannah,OceanBridge,STANDARD_OCEAN,86,57191.29,HIGH,2025-03-16,2025-04-07,2025-04-13,6,2025-04-18,2025-04-24,2025-04-21,2025-04-13,2025-05-04,2025-03-14,2025-03-09,2025-03-16,2025-04-16,3,2,3,3,10,21,0.0,4125.88,0.0,0.0,0.0,848.46,579.5,0.0,579.5,5553.84,0,0,WAIT_AND_MONITOR
CONT1000065,BOL2024100065,Yantian,Los Angeles,GlobalMar,STANDARD_OCEAN,71,47541.21,LOW,2024-08-03,2024-09-11,2024-09-17,6,2024-09-23,2024-10-01,2024-09-28,2024-09-17,2024-10-04,2024-08-02,2024-07-30,2024-08-03,2024-09-20,3,3,5,3,3,17,0.0,4094.72,221.32,361.18,0.0,369.3,0.0,0.0,582.5,5046.5199999999995,0,0,WAIT_AND_MONITOR
CONT1000066,BOL2024100066,Singapore,Los Angeles,GlobalMar,STANDARD_OCEAN,47,15159.03,MEDIUM,2025-07-27,2025-08-27,2025-09-08,12,2025-09-10,2025-09-18,2025-09-14,2025-09-08,2025-09-25,2025-07-24,2025-07-18,2025-07-27,2025-09-10,2,0,4,4,7,17,0.0,3108.22,0.0,1509.29,1104.16,331.54,0.0,938.99,3552.4399999999996,6992.2,1,1,PRE_PULL_OR_PRIORITY_DRAYAGE
CONT1000067,BOL2024100067,Ningbo,Long Beach,OceanBridge,STANDARD_OCEAN,53,49720.82,HIGH,2025-02-26,2025-03-16,2025-03-18,2,2025-03-23,2025-03-27,2025-03-27,2025-03-18,2025-04-04,2025-02-25,2025-02-20,2025-02-26,2025-03-21,3,2,4,0,8,17,0.0,3096.58,0.0,0.0,0.0,564.94,0.0,0.0,0.0,3661.52,0,0,WAIT_AND_MONITOR
CONT1000068,BOL2024100068,Singapore,Seattle,NorthStar,PREMIUM_OCEAN,105,70776.42,LOW,2024-09-11,2024-10-03,2024-10-10,7,2024-10-11,2024-10-16,2024-10-16,2024-10-10,2024-10-26,2024-09-09,2024-09-03,2024-09-11,2024-10-10,0,1,5,0,10,16,0.0,9491.28,235.61,0.0,504.58,1773.3,0.0,202.55,942.74,12207.32,1,1,WAIT_AND_MONITOR
CONT1000069,BOL2024100069,Shanghai,New York/New Jersey,OceanBridge,STANDARD_OCEAN,97,61066.75,MEDIUM,2024-07-23,2024-08-24,2024-08-28,4,2024-09-03,2024-09-08,2024-09-08,2024-08-28,2024-09-17,2024-07-20,2024-07-15,2024-07-23,2024-08-30,2,4,5,0,9,20,0.0,5086.32,500.14,0.0,0.0,837.69,0.0,0.0,500.14,6424.150000000001,0,0,WAIT_AND_MONITOR
CONT1000070,BOL2024100070,Yantian,Long Beach,OceanBridge,STANDARD_OCEAN,57,62050.49,LOW,2024-01-25,2024-03-04,2024-03-10,6,2024-03-14,2024-03-19,2024-03-18,2024-03-10,2024-03-27,2024-01-24,2024-01-22,2024-01-25,2024-03-10,0,4,4,1,8,17,582.45,4723.92,197.9,0.0,291.05,433.6,0.0,227.3,1298.7,6456.22,1,0,WAIT_AND_MONITOR
CONT1000071,BOL2024100071,Busan,Seattle,GlobalMar,STANDARD_OCEAN,79,84041.46,LOW,2024-03-12,2024-04-23,2024-04-23,0,2024-04-28,2024-05-03,2024-05-02,2024-04-23,2024-05-04,2024-03-11,2024-03-05,2024-03-12,2024-04-23,0,5,4,1,1,11,0.0,2745.08,320.72,0.0,0.0,378.65,0.0,0.0,320.72,3444.45,0,0,WAIT_AND_MONITOR
CONT1000072,BOL2024100072,Yantian,Houston,PacificLine,PREMIUM_OCEAN,37,69385.3,LOW,2025-02-13,2025-03-16,2025-04-01,16,2025-04-07,2025-04-14,2025-04-11,2025-04-01,2025-04-16,2025-02-12,2025-02-08,2025-02-13,2025-04-02,1,5,4,3,2,15,0.0,7238.67,0.0,1975.15,964.83,910.32,0.0,853.64,3793.62,11942.609999999999,1,1,PRE_PULL_OR_PRIORITY_DRAYAGE
CONT1000073,BOL2024100073,Yantian,Long Beach,PacificLine,PREMIUM_OCEAN,119,74759.28,MEDIUM,2024-09-28,2024-10-13,2024-10-13,0,2024-10-18,2024-10-22,2024-10-22,2024-10-13,2024-10-30,2024-09-25,2024-09-19,2024-09-28,2024-10-15,2,3,4,0,8,17,0.0,5683.6,379.65,0.0,0.0,1003.51,0.0,0.0,379.65,7066.76,0,0,WAIT_AND_MONITOR
CONT1000074,BOL2024100074,Yantian,Houston,GlobalMar,STANDARD_OCEAN,138,41291.89,LOW,2025-03-22,2025-04-28,2025-05-03,5,2025-05-08,2025-05-12,2025-05-09,2025-05-03,2025-05-13,2025-03-21,2025-03-13,2025-03-22,2025-05-05,2,3,1,3,1,10,0.0,5057.6,121.62,0.0,0.0,742.8,0.0,0.0,121.62,5922.02,0,0,WAIT_AND_MONITOR
CONT1000075,BOL2024100075,Shanghai,New York/New Jersey,PacificLine,STANDARD_OCEAN,19,34692.35,MEDIUM,2024-07-13,2024-08-08,2024-08-08,0,2024-08-13,2024-08-15,2024-08-15,2024-08-08,2024-08-17,2024-07-10,2024-07-04,2024-07-13,2024-08-10,2,3,2,0,2,9,488.45,3698.03,0.0,0.0,0.0,362.34,1023.49,0.0,1511.94,5572.31,1,0,WAIT_AND_MONITOR
CONT1000076,BOL2024100076,Singapore,New York/New Jersey,BlueWave,STANDARD_OCEAN,58,62666.98,MEDIUM,2025-06-16,2025-07-21,2025-08-10,20,2025-08-13,2025-08-15,2025-08-14,2025-08-10,2025-08-20,2025-06-13,2025-06-13,2025-06-16,2025-08-11,1,2,1,1,5,10,0.0,2970.75,268.04,0.0,1411.05,310.01,0.0,0.0,1679.09,4959.85,1,1,PRE_PULL_OR_PRIORITY_DRAYAGE
CONT1000077,BOL2024100077,Yantian,New York/New Jersey,BlueWave,STANDARD_OCEAN,88,117446.4,LOW,2024-12-04,2025-01-10,2025-01-10,0,2025-01-13,2025-01-17,2025-01-16,2025-01-10,2025-01-18,2024-12-03,2024-11-25,2024-12-04,2025-01-11,1,2,3,1,1,8,0.0,3593.23,430.84,0.0,0.0,329.82,0.0,0.0,430.84,4353.89,0,0,WAIT_AND_MONITOR
CONT1000078,BOL2024100078,Singapore,Los Angeles,GlobalMar,STANDARD_OCEAN,112,32531.09,LOW,2025-06-03,2025-06-30,2025-07-05,5,2025-07-06,2025-07-11,2025-07-11,2025-07-05,2025-07-16,2025-06-01,2025-05-27,2025-06-03,2025-07-06,1,0,5,0,5,11,0.0,3373.96,0.0,0.0,0.0,586.23,0.0,0.0,0.0,3960.19,0,0,WAIT_AND_MONITOR
CONT1000079,BOL2024100079,Yantian,New York/New Jersey,GlobalMar,STANDARD_OCEAN,57,49617.68,LOW,2025-07-21,2025-08-12,2025-08-14,2,2025-08-17,2025-08-22,2025-08-20,2025-08-14,2025-08-27,2025-07-20,2025-07-15,2025-07-21,2025-08-16,2,1,3,2,5,13,0.0,2962.59,630.66,0.0,0.0,599.33,0.0,0.0,630.66,4192.58,0,0,WAIT_AND_MONITOR
CONT1000080,BOL2024100080,Busan,Houston,NorthStar,STANDARD_OCEAN,85,20453.21,LOW,2024-06-27,2024-08-03,2024-08-03,0,2024-08-04,2024-08-09,2024-08-05,2024-08-03,2024-08-19,2024-06-26,2024-06-21,2024-06-27,2024-08-03,0,1,1,4,10,16,103.03,3154.99,599.55,0.0,0.0,480.96,0.0,0.0,702.5799999999999,4338.53,0,0,WAIT_AND_MONITOR
CONT1000081,BOL2024100081,Busan,Savannah,BlueWave,PREMIUM_OCEAN,90,93719.47,HIGH,2024-11-07,2024-11-30,2024-12-05,5,2024-12-08,2024-12-10,2024-12-10,2024-12-05,2024-12-16,2024-11-05,2024-11-03,2024-11-07,2024-12-08,3,0,2,0,6,11,0.0,5901.78,0.0,250.14,162.21,903.96,0.0,0.0,412.35,7218.09,0,0,WAIT_AND_MONITOR
CONT1000082,BOL2024100082,Busan,New York/New Jersey,NorthStar,STANDARD_OCEAN,51,40620.73,MEDIUM,2024-08-06,2024-09-09,2024-09-27,18,2024-09-30,2024-10-03,2024-10-03,2024-09-27,2024-10-10,2024-08-03,2024-07-31,2024-08-06,2024-09-30,3,0,3,0,7,13,0.0,4197.29,396.67,2313.26,0.0,456.71,0.0,0.0,2709.9300000000003,7363.93,1,1,PRE_PULL_OR_PRIORITY_DRAYAGE
CONT1000083,BOL2024100083,Singapore,Los Angeles,GlobalMar,STANDARD_OCEAN,93,43195.54,LOW,2025-06-11,2025-07-20,2025-08-06,17,2025-08-08,2025-08-16,2025-08-12,2025-08-06,2025-08-18,2025-06-10,2025-06-03,2025-06-11,2025-08-06,0,2,4,4,2,12,0.0,4331.74,588.95,1844.53,0.0,542.92,860.44,499.49,3793.41,8668.07,1,1,PRE_PULL_OR_PRIORITY_DRAYAGE
CONT1000084,BOL2024100084,Shanghai,Long Beach,GlobalMar,STANDARD_OCEAN,45,103053.79,MEDIUM,2024-08-18,2024-09-11,2024-09-18,7,2024-09-21,2024-09-28,2024-09-25,2024-09-18,2024-10-06,2024-08-15,2024-08-14,2024-08-18,2024-09-19,1,2,4,3,8,18,0.0,3075.43,0.0,0.0,0.0,389.86,1031.96,0.0,1031.96,4497.25,1,1,WAIT_AND_MONITOR
CONT1000085,BOL2024100085,Shanghai,Los Angeles,OceanBridge,STANDARD_OCEAN,26,57052.21,LOW,2025-05-01,2025-06-07,2025-06-08,1,2025-06-10,2025-06-16,2025-06-12,2025-06-08,2025-06-19,2025-04-28,2025-04-28,2025-05-01,2025-06-09,1,1,2,4,3,11,0.0,4271.65,638.05,0.0,0.0,693.18,914.77,0.0,1552.82,6517.650000000001,1,0,WAIT_AND_MONITOR
CONT1000086,BOL2024100086,Busan,New York/New Jersey,PacificLine,STANDARD_OCEAN,106,44664.12,HIGH,2024-07-18,2024-08-27,2024-09-16,20,2024-09-23,2024-09-26,2024-09-26,2024-09-16,2024-09-27,2024-07-17,2024-07-09,2024-07-18,2024-09-19,3,4,3,0,1,11,0.0,2409.44,0.0,3300.78,2825.44,517.12,0.0,1103.67,7229.89,10156.45,1,1,ESCALATE_TO_OPS
CONT1000087,BOL2024100087,Busan,New York/New Jersey,OceanBridge,STANDARD_OCEAN,9,55460.41,HIGH,2024-05-31,2024-07-08,2024-07-20,12,2024-07-27,2024-07-28,2024-07-28,2024-07-20,2024-07-29,2024-05-29,2024-05-22,2024-05-31,2024-07-22,2,5,1,0,1,9,0.0,3355.63,546.43,1031.75,1062.08,511.84,576.05,809.06,4025.3699999999994,7892.840000000001,1,1,PRE_PULL_OR_PRIORITY_DRAYAGE
CONT1000088,BOL2024100088,Shanghai,New York/New Jersey,OceanBridge,STANDARD_OCEAN,126,49061.9,MEDIUM,2024-06-29,2024-08-08,2024-08-28,20,2024-09-04,2024-09-09,2024-09-07,2024-08-28,2024-09-13,2024-06-27,2024-06-23,2024-06-29,2024-08-30,2,5,3,2,4,16,276.11,4041.34,224.02,1590.76,1907.78,694.1,0.0,0.0,3998.67,8734.11,1,1,PRE_PULL_OR_PRIORITY_DRAYAGE
CONT1000089,BOL2024100089,Shanghai,Savannah,OceanBridge,STANDARD_OCEAN,42,75884.67,HIGH,2024-05-04,2024-06-05,2024-06-06,1,2024-06-08,2024-06-13,2024-06-09,2024-06-06,2024-06-23,2024-05-01,2024-04-27,2024-05-04,2024-06-08,2,0,1,4,10,17,0.0,2528.25,0.0,0.0,0.0,338.03,0.0,0.0,0.0,2866.2799999999997,0,0,WAIT_AND_MONITOR
CONT1000090,BOL2024100090,Busan,Houston,PacificLine,STANDARD_OCEAN,89,33217.59,LOW,2025-07-26,2025-09-01,2025-09-01,0,2025-09-04,2025-09-09,2025-09-09,2025-09-01,2025-09-12,2025-07-24,2025-07-23,2025-07-26,2025-09-01,0,3,5,0,3,11,0.0,4524.99,240.62,0.0,0.0,720.48,0.0,0.0,240.62,5486.089999999999,0,0,WAIT_AND_MONITOR
CONT1000091,BOL2024100091,Busan,Savannah,PacificLine,STANDARD_OCEAN,122,54141.81,HIGH,2025-03-12,2025-04-16,2025-04-16,0,2025-04-21,2025-04-26,2025-04-22,2025-04-16,2025-05-05,2025-03-09,2025-03-04,2025-03-12,2025-04-18,2,3,1,4,9,19,168.43,5081.01,0.0,0.0,0.0,468.14,0.0,0.0,168.43,5717.580000000001,0,0,WAIT_AND_MONITOR
CONT1000092,BOL2024100092,Ningbo,Houston,NorthStar,STANDARD_OCEAN,71,121455.39,LOW,2025-04-05,2025-05-01,2025-05-01,0,2025-05-08,2025-05-13,2025-05-10,2025-05-01,2025-05-18,2025-04-03,2025-03-27,2025-04-05,2025-05-03,2,5,2,3,5,17,0.0,4908.59,0.0,0.0,0.0,589.37,0.0,0.0,0.0,5497.96,0,0,WAIT_AND_MONITOR
CONT1000093,BOL2024100093,Singapore,Seattle,PacificLine,PREMIUM_OCEAN,120,37978.61,LOW,2025-05-11,2025-06-01,2025-06-01,0,2025-06-05,2025-06-09,2025-06-06,2025-06-01,2025-06-19,2025-05-08,2025-05-07,2025-05-11,2025-06-03,2,2,1,3,10,18,0.0,5763.31,174.39,0.0,0.0,827.65,0.0,0.0,174.39,6765.35,0,0,WAIT_AND_MONITOR
CONT1000094,BOL2024100094,Shanghai,Houston,GlobalMar,PREMIUM_OCEAN,89,93398.43,LOW,2024-08-28,2024-09-19,2024-09-19,0,2024-09-25,2024-09-29,2024-09-25,2024-09-19,2024-10-07,2024-08-27,2024-08-23,2024-08-28,2024-09-20,1,5,0,4,8,18,0.0,9451.94,236.99,0.0,0.0,1524.73,0.0,0.0,236.99,11213.66,0,0,WAIT_AND_MONITOR
CONT1000095,BOL2024100095,Ho Chi Minh,Los Angeles,OceanBridge,PREMIUM_OCEAN,47,27018.81,HIGH,2024-06-03,2024-06-24,2024-06-24,0,2024-06-28,2024-07-05,2024-07-02,2024-06-24,2024-07-12,2024-06-02,2024-05-31,2024-06-03,2024-06-25,1,3,4,3,7,18,0.0,5808.31,606.65,0.0,0.0,802.79,580.81,0.0,1187.46,7798.5599999999995,1,0,WAIT_AND_MONITOR
CONT1000096,BOL2024100096,Singapore,Long Beach,BlueWave,STANDARD_OCEAN,92,45516.92,HIGH,2025-02-28,2025-03-31,2025-04-03,3,2025-04-07,2025-04-10,2025-04-07,2025-04-03,2025-04-12,2025-02-27,2025-02-21,2025-02-28,2025-04-03,0,4,0,3,2,9,0.0,3545.59,593.34,0.0,0.0,776.03,0.0,0.0,593.34,4914.96,0,0,WAIT_AND_MONITOR
CONT1000097,BOL2024100097,Ho Chi Minh,New York/New Jersey,NorthStar,PREMIUM_OCEAN,107,18406.92,HIGH,2024-03-04,2024-03-24,2024-03-24,0,2024-03-29,2024-03-30,2024-03-30,2024-03-24,2024-04-01,2024-03-02,2024-02-28,2024-03-04,2024-03-26,2,3,1,0,2,8,0.0,5239.37,169.56,0.0,0.0,1100.6,0.0,0.0,169.56,6509.53,0,0,WAIT_AND_MONITOR
CONT1000098,BOL2024100098,Ho Chi Minh,Houston,BlueWave,PREMIUM_OCEAN,9,23895.53,MEDIUM,2025-08-12,2025-09-07,2025-09-07,0,2025-09-11,2025-09-12,2025-09-11,2025-09-07,2025-09-13,2025-08-10,2025-08-06,2025-08-12,2025-09-08,1,3,0,1,1,6,0.0,5976.49,143.41,0.0,0.0,1002.75,0.0,0.0,143.41,7122.65,0,0,WAIT_AND_MONITOR
CONT1000099,BOL2024100099,Yantian,Seattle,NorthStar,STANDARD_OCEAN,64,136771.84,LOW,2025-03-05,2025-04-09,2025-04-10,1,2025-04-13,2025-04-17,2025-04-13,2025-04-10,2025-04-22,2025-03-03,2025-02-24,2025-03-05,2025-04-12,2,1,0,4,5,12,0.0,4329.19,610.9,0.0,0.0,694.14,0.0,0.0,610.9,5634.23,0,0,WAIT_AND_MONITOR
CONT1000100,BOL2024100100,Busan,Long Beach,GlobalMar,STANDARD_OCEAN,15,116475.64,HIGH,2025-03-22,2025-04-24,2025-05-07,13,2025-05-09,2025-05-14,2025-05-12,2025-05-07,2025-05-15,2025-03-19,2025-03-13,2025-03-22,2025-05-08,1,1,3,2,1,8,0.0,3770.74,173.05,0.0,1417.47,825.77,0.0,0.0,1590.52,6187.030000000001,1,1,PRE_PULL_OR_PRIORITY_DRAYAGE
CONT1000101,BOL2024100101,Busan,Seattle,NorthStar,STANDARD_OCEAN,40,71883.63,LOW,2024-06-18,2024-07-20,2024-07-26,6,2024-07-27,2024-07-31,2024-07-28,2024-07-26,2024-08-02,2024-06-16,2024-06-13,2024-06-18,2024-07-27,1,0,1,3,2,7,0.0,3810.36,0.0,80.76,0.0,456.53,976.74,0.0,1057.5,5324.39,1,0,WAIT_AND_MONITOR
CONT1000102,BOL2024100102,Ho Chi Minh,Savannah,BlueWave,STANDARD_OCEAN,14,16859.9,LOW,2025-02-07,2025-03-15,2025-03-20,5,2025-03-24,2025-03-29,2025-03-28,2025-03-20,2025-04-08,2025-02-05,2025-01-29,2025-02-07,2025-03-23,3,1,4,1,10,19,0.0,5017.03,134.26,0.0,0.0,942.86,0.0,0.0,134.26,6094.15,0,0,WAIT_AND_MONITOR
CONT1000103,BOL2024100103,Shanghai,Houston,NorthStar,STANDARD_OCEAN,54,13440.45,HIGH,2024-05-18,2024-06-19,2024-06-21,2,2024-06-22,2024-06-27,2024-06-26,2024-06-21,2024-06-29,2024-05-15,2024-05-10,2024-05-18,2024-06-22,1,0,4,1,2,8,714.96,2673.03,222.05,0.0,0.0,458.52,950.57,0.0,1887.5800000000002,5019.13,1,0,WAIT_AND_MONITOR
CONT1000104,BOL2024100104,Shanghai,Seattle,NorthStar,STANDARD_OCEAN,124,43021.22,MEDIUM,2024-12-01,2024-12-25,2024-12-25,0,2024-12-30,2025-01-06,2025-01-04,2024-12-25,2025-01-10,2024-11-29,2024-11-27,2024-12-01,2024-12-26,1,4,5,2,4,16,0.0,3055.81,230.81,0.0,0.0,292.98,526.27,0.0,757.0799999999999,4105.87,1,0,WAIT_AND_MONITOR
CONT1000105,BOL2024100105,Yantian,Seattle,NorthStar,PREMIUM_OCEAN,28,20077.24,MEDIUM,2024-10-11,2024-11-07,2024-11-09,2,2024-11-14,2024-11-23,2024-11-19,2024-11-09,2024-12-03,2024-10-08,2024-10-02,2024-10-11,2024-11-09,0,5,5,4,10,24,0.0,5423.35,239.58,0.0,0.0,813.02,0.0,0.0,239.58,6475.950000000001,0,0,WAIT_AND_MONITOR
CONT1000106,BOL2024100106,Busan,Los Angeles,PacificLine,STANDARD_OCEAN,65,26451.45,LOW,2024-02-23,2024-03-23,2024-03-27,4,2024-03-30,2024-04-02,2024-04-02,2024-03-27,2024-04-08,2024-02-20,2024-02-18,2024-02-23,2024-03-30,3,0,3,0,6,12,0.0,2776.64,314.32,0.0,0.0,292.45,0.0,0.0,314.32,3383.41,0,0,WAIT_AND_MONITOR
CONT1000107,BOL2024100107,Singapore,Los Angeles,BlueWave,STANDARD_OCEAN,59,37210.71,HIGH,2024-02-01,2024-02-26,2024-03-07,10,2024-03-09,2024-03-18,2024-03-14,2024-03-07,2024-03-26,2024-01-30,2024-01-26,2024-02-01,2024-03-09,2,0,5,4,8,19,0.0,4518.45,371.08,0.0,457.89,853.73,1161.04,180.25,2170.2599999999998,7542.4400000000005,1,1,UPGRADE_TO_PREMIUM_OPTION
CONT1000108,BOL2024100108,Shanghai,Savannah,OceanBridge,STANDARD_OCEAN,129,28678.99,LOW,2024-09-01,2024-09-23,2024-09-23,0,2024-09-28,2024-09-29,2024-09-29,2024-09-23,2024-10-04,2024-08-30,2024-08-26,2024-09-01,2024-09-23,0,5,1,0,5,11,0.0,2421.34,482.75,0.0,0.0,335.82,0.0,0.0,482.75,3239.9100000000003,0,0,WAIT_AND_MONITOR
CONT1000109,BOL2024100109,Singapore,Los Angeles,PacificLine,STANDARD_OCEAN,73,39920.97,LOW,2024-08-11,2024-09-12,2024-09-12,0,2024-09-17,2024-09-20,2024-09-17,2024-09-12,2024-09-24,2024-08-08,2024-08-05,2024-08-11,2024-09-15,3,2,0,3,4,12,0.0,4900.12,201.48,0.0,0.0,510.14,540.61,0.0,742.09,6152.349999999999,0,0,WAIT_AND_MONITOR
CONT1000110,BOL2024100110,Yantian,Long Beach,PacificLine,STANDARD_OCEAN,37,49895.64,MEDIUM,2025-09-13,2025-10-24,2025-10-25,1,2025-10-30,2025-11-03,2025-10-31,2025-10-25,2025-11-05,2025-09-12,2025-09-08,2025-09-13,2025-10-25,0,5,1,3,2,11,0.0,2703.63,261.05,0.0,0.0,323.9,0.0,0.0,261.05,3288.5800000000004,0,0,WAIT_AND_MONITOR
CONT1000111,BOL2024100111,Ningbo,Seattle,BlueWave,PREMIUM_OCEAN,104,31533.32,LOW,2025-08-15,2025-08-29,2025-08-30,1,2025-09-02,2025-09-04,2025-09-04,2025-08-30,2025-09-06,2025-08-14,2025-08-11,2025-08-15,2025-08-31,1,2,2,0,2,7,847.89,7245.23,203.42,0.0,0.0,1174.81,1147.75,0.0,2199.06,10619.099999999999,1,0,WAIT_AND_MONITOR
CONT1000112,BOL2024100112,Busan,Houston,OceanBridge,STANDARD_OCEAN,70,12505.74,LOW,2024-03-18,2024-04-23,2024-04-24,1,2024-04-27,2024-05-03,2024-05-01,2024-04-24,2024-05-08,2024-03-16,2024-03-15,2024-03-18,2024-04-27,3,0,4,2,5,14,554.32,3891.97,345.19,0.0,0.0,637.3,0.0,0.0,899.51,5428.779999999999,1,0,WAIT_AND_MONITOR
CONT1000113,BOL2024100113,Shanghai,Houston,GlobalMar,STANDARD_OCEAN,18,25761.47,MEDIUM,2025-09-06,2025-09-27,2025-10-04,7,2025-10-08,2025-10-10,2025-10-10,2025-10-04,2025-10-16,2025-09-05,2025-09-02,2025-09-06,2025-10-07,3,1,2,0,6,12,0.0,4625.21,610.89,0.0,281.26,584.13,0.0,0.0,892.15,6101.490000000001,1,1,WAIT_AND_MONITOR
CONT1000114,BOL2024100114,Yantian,Savannah,NorthStar,STANDARD_OCEAN,137,26224.59,MEDIUM,2025-01-14,2025-02-03,2025-02-03,0,2025-02-07,2025-02-14,2025-02-11,2025-02-03,2025-02-16,2025-01-13,2025-01-07,2025-01-14,2025-02-03,0,4,4,3,2,13,0.0,4635.25,335.08,0.0,0.0,920.7,0.0,0.0,335.08,5891.03,0,0,WAIT_AND_MONITOR
CONT1000115,BOL2024100115,Singapore,Seattle,BlueWave,STANDARD_OCEAN,35,43205.15,LOW,2025-03-06,2025-04-08,2025-04-08,0,2025-04-08,2025-04-08,2025-04-08,2025-04-08,2025-04-15,2025-03-04,2025-02-26,2025-03-06,2025-04-08,0,0,0,0,7,7,177.66,3451.47,583.6,0.0,0.0,550.88,0.0,0.0,761.26,4763.61,1,0,WAIT_AND_MONITOR
CONT1000116,BOL2024100116,Busan,Seattle,NorthStar,STANDARD_OCEAN,53,72034.6,LOW,2024-06-05,2024-07-06,2024-07-13,7,2024-07-14,2024-07-17,2024-07-14,2024-07-13,2024-07-18,2024-06-02,2024-05-31,2024-06-05,2024-07-13,0,1,0,3,1,5,0.0,4344.65,402.78,0.0,391.94,899.81,0.0,0.0,794.72,6039.1799999999985,1,1,WAIT_AND_MONITOR
CONT1000117,BOL2024100117,Singapore,Savannah,GlobalMar,STANDARD_OCEAN,131,77496.88,LOW,2025-09-22,2025-10-27,2025-11-08,12,2025-11-11,2025-11-11,2025-11-11,2025-11-08,2025-11-20,2025-09-19,2025-09-17,2025-09-22,2025-11-11,3,0,0,0,9,12,192.77,4800.09,510.93,1017.82,704.14,781.5,0.0,0.0,2425.66,8007.250000000001,1,1,PRE_PULL_OR_PRIORITY_DRAYAGE
CONT1000118,BOL2024100118,Busan,New York/New Jersey,PacificLine,STANDARD_OCEAN,70,20732.55,LOW,2024-10-01,2024-10-29,2024-10-29,0,2024-11-04,2024-11-08,2024-11-04,2024-10-29,2024-11-15,2024-09-29,2024-09-28,2024-10-01,2024-11-01,3,3,0,4,7,17,0.0,3850.27,0.0,0.0,0.0,616.33,0.0,0.0,0.0,4466.6,0,0,WAIT_AND_MONITOR
CONT1000119,BOL2024100119,Shanghai,Seattle,NorthStar,STANDARD_OCEAN,126,47574.44,LOW,2024-09-06,2024-10-18,2024-10-19,1,2024-10-22,2024-10-28,2024-10-25,2024-10-19,2024-11-04,2024-09-03,2024-09-02,2024-09-06,2024-10-19,0,3,3,3,7,16,0.0,4637.04,389.46,0.0,0.0,562.3,0.0,0.0,389.46,5588.8,0,0,WAIT_AND_MONITOR
CONT1000120,BOL2024100120,Ho Chi Minh,Savannah,NorthStar,STANDARD_OCEAN,134,33930.89,LOW,2024-12-10,2024-12-28,2024-12-28,0,2024-12-30,2025-01-04,2025-01-04,2024-12-28,2025-01-12,2024-12-07,2024-12-03,2024-12-10,2024-12-28,0,2,5,0,8,15,0.0,4099.32,405.67,0.0,0.0,840.26,0.0,0.0,405.67,5345.25,0,0,WAIT_AND_MONITOR
