container_id,bol,origin_port,destination_port,carrier,mode,sku_count,container_value_usd,criticality,planned_departure_date,planned_arrival_date,actual_arrival_date,delay_days
CONT1000686,BOL2024100686,Singapore,Long Beach,GlobalMar,STANDARD_OCEAN,123,27633.61,HIGH,2025-10-11,2025-10-30,2025-11-05,6
CONT1000687,BOL2024100687,Yantian,Long Beach,OceanBridge,STANDARD_OCEAN,48,39001.16,MEDIUM,2025-08-13,2025-09-24,2025-09-24,0
CONT1000688,BOL2024100688,Busan,Los Angeles,OceanBridge,STANDARD_OCEAN,117,34230.81,MEDIUM,2025-09-21,2025-10-22,2025-10-29,7
CONT1000689,BOL2024100689,Busan,New York/New Jersey,NorthStar,STANDARD_OCEAN,17,33348.42,LOW,2025-01-27,2025-02-14,2025-02-20,6
CONT1000690,BOL2024100690,Ho Chi Minh,Long Beach,GlobalMar,STANDARD_OCEAN,56,9342.36,LOW,2024-01-15,2024-02-12,2024-02-12,0
CONT1000691,BOL2024100691,Shanghai,Houston,BlueWave,STANDARD_OCEAN,71,57177.54,LOW,2025-10-03,2025-11-13,2025-11-16,3
CONT1000692,BOL2024100692,Ningbo,Houston,GlobalMar,STANDARD_OCEAN,34,56787.43,LOW,2024-11-15,2024-12-07,2024-12-11,4
CONT1000693,BOL2024100693,Busan,Savannah,PacificLine,STANDARD_OCEAN,24,37352.98,MEDIUM,2024-11-09,2024-12-02,2024-12-02,0
CONT1000694,BOL2024100694,Shanghai,Seattle,GlobalMar,PREMIUM_OCEAN,119,48715.62,MEDIUM,2025-04-11,2025-05-11,2025-05-11,0
CONT1000695,BOL2024100695,Singapore,Long Beach,GlobalMar,STANDARD_OCEAN,56,57993.0,MEDIUM,2025-05-16,2025-06-14,2025-07-07,23
CONT1000696,BOL2024100696,Ningbo,New York/New Jersey,BlueWave,STANDARD_OCEAN,41,36866.55,MEDIUM,2024-08-21,2024-09-15,2024-09-21,6
CONT1000697,BOL2024100697,Ningbo,Houston,BlueWave,STANDARD_OCEAN,51,37841.53,LOW,2025-08-26,2025-09-29,2025-09-29,0
CONT1000698,BOL2024100698,Shanghai,Seattle,BlueWave,STANDARD_OCEAN,73,49633.14,MEDIUM,2025-01-19,2025-02-26,2025-02-26,0
CONT1000699,BOL2024100699,Ho Chi Minh,Savannah,BlueWave,STANDARD_OCEAN,35,37769.59,LOW,2025-08-31,2025-09-19,2025-09-19,0
CONT1000700,BOL2024100700,Singapore,Los Angeles,BlueWave,STANDARD_OCEAN,121,44807.06,LOW,2024-04-28,2024-05-29,2024-06-07,9
CONT1000701,BOL2024100701,Busan,Los Angeles,PacificLine,STANDARD_OCEAN,47,97363.02,HIGH,2024-09-15,2024-10-18,2024-10-26,8
CONT1000702,BOL2024100702,Ningbo,Houston,BlueWave,STANDARD_OCEAN,33,120563.76,MEDIUM,2024-11-04,2024-12-05,2024-12-05,0
CONT1000703,BOL2024100703,Singapore,Savannah,GlobalMar,PREMIUM_OCEAN,34,88445.92,LOW,2025-09-29,2025-10-17,2025-10-17,0
CONT1000704,BOL2024100704,Ho Chi Minh,Houston,PacificLine,STANDARD_OCEAN,37,52601.48,LOW,2024-04-30,2024-05-27,2024-05-29,2
CONT1000705,BOL2024100705,Shanghai,New York/New Jersey,OceanBridge,STANDARD_OCEAN,75,16805.68,MEDIUM,2025-09-15,2025-10-09,2025-10-14,5
CONT1000706,BOL2024100706,Ho Chi Minh,Long Beach,GlobalMar,STANDARD_OCEAN,49,55870.15,LOW,2025-02-23,2025-03-22,2025-03-26,4
CONT1000707,BOL2024100707,Shanghai,Savannah,NorthStar,STANDARD_OCEAN,131,34170.23,MEDIUM,2024-07-31,2024-09-09,2024-09-15,6
CONT1000708,BOL2024100708,Yantian,Long Beach,BlueWave,PREMIUM_OCEAN,134,79924.35,LOW,2024-01-14,2024-01-30,2024-02-07,8
CONT1000709,BOL2024100709,Ningbo,Los Angeles,PacificLine,STANDARD_OCEAN,33,23540.38,HIGH,2024-03-17,2024-04-27,2024-05-01,4
CONT1000710,BOL2024100710,Yantian,Houston,OceanBridge,STANDARD_OCEAN,75,37959.44,MEDIUM,2025-04-12,2025-05-09,2025-05-09,0
CONT1000711,BOL2024100711,Busan,Los Angeles,BlueWave,STANDARD_OCEAN,100,39198.35,MEDIUM,2024-06-27,2024-07-16,2024-07-26,10
CONT1000712,BOL2024100712,Singapore,Seattle,NorthStar,STANDARD_OCEAN,19,31675.8,MEDIUM,2024-04-28,2024-05-19,2024-06-06,18
CONT1000713,BOL2024100713,Shanghai,Long Beach,OceanBridge,PREMIUM_OCEAN,76,33557.0,HIGH,2024-12-02,2024-12-27,2024-12-27,0
CONT1000714,BOL2024100714,Singapore,Los Angeles,GlobalMar,PREMIUM_OCEAN,110,91588.98,LOW,2024-12-16,2025-01-04,2025-01-07,3
CONT1000715,BOL2024100715,Busan,Seattle,NorthStar,STANDARD_OCEAN,50,77074.37,LOW,2025-05-04,2025-06-04,2025-06-20,16
CONT1000716,BOL2024100716,Shanghai,Long Beach,BlueWave,STANDARD_OCEAN,114,56593.6,LOW,2024-06-12,2024-07-03,2024-07-06,3
CONT1000717,BOL2024100717,Ho Chi Minh,New York/New Jersey,PacificLine,STANDARD_OCEAN,105,68120.85,LOW,2025-03-24,2025-04-16,2025-04-18,2
CONT1000718,BOL2024100718,Yantian,Savannah,BlueWave,STANDARD_OCEAN,132,57441.61,LOW,2024-05-13,2024-06-15,2024-06-17,2
CONT1000719,BOL2024100719,Shanghai,New York/New Jersey,NorthStar,STANDARD_OCEAN,74,31713.17,MEDIUM,2024-02-17,2024-03-08,2024-03-08,0
CONT1000720,BOL2024100720,Singapore,Seattle,BlueWave,STANDARD_OCEAN,65,36092.77,LOW,2025-06-21,2025-08-02,2025-08-02,0
CONT1000721,BOL2024100721,Singapore,Seattle,PacificLine,STANDARD_OCEAN,32,23101.71,MEDIUM,2025-06-19,2025-07-29,2025-08-01,3
CONT1000722,BOL2024100722,Busan,Houston,OceanBridge,STANDARD_OCEAN,106,30271.74,LOW,2025-05-08,2025-06-06,2025-06-07,1
CONT1000723,BOL2024100723,Ningbo,Savannah,PacificLine,STANDARD_OCEAN,48,27647.07,MEDIUM,2024-02-25,2024-03-14,2024-03-22,8
CONT1000724,BOL2024100724,Ho Chi Minh,New York/New Jersey,NorthStar,STANDARD_OCEAN,133,29323.97,LOW,2024-06-18,2024-07-08,2024-07-08,0
CONT1000725,BOL2024100725,Yantian,Long Beach,GlobalMar,STANDARD_OCEAN,137,75746.54,MEDIUM,2024-10-11,2024-10-30,2024-11-06,7
CONT1000726,BOL2024100726,Ningbo,Savannah,NorthStar,STANDARD_OCEAN,28,92209.29,LOW,2025-02-16,2025-03-13,2025-03-13,0
CONT1000727,BOL2024100727,Busan,New York/New Jersey,PacificLine,STANDARD_OCEAN,135,81919.17,LOW,2025-04-03,2025-04-23,2025-04-28,5
CONT1000728,BOL2024100728,Busan,Seattle,BlueWave,PREMIUM_OCEAN,111,31580.56,LOW,2025-05-24,2025-06-07,2025-06-16,9
CONT1000729,BOL2024100729,Busan,Los Angeles,PacificLine,STANDARD_OCEAN,31,49778.69,LOW,2025-07-16,2025-08-03,2025-08-10,7
CONT1000730,BOL2024100730,Ho Chi Minh,Savannah,GlobalMar,PREMIUM_OCEAN,124,89623.8,MEDIUM,2025-06-04,2025-07-05,2025-07-06,1
CONT1000731,BOL2024100731,Yantian,Seattle,BlueWave,STANDARD_OCEAN,92,29782.15,MEDIUM,2024-08-16,2024-09-17,2024-09-20,3
CONT1000732,BOL2024100732,Ho Chi Minh,Savannah,PacificLine,PREMIUM_OCEAN,37,56850.14,LOW,2025-04-29,2025-05-24,2025-05-25,1
CONT1000733,BOL2024100733,Shanghai,Houston,OceanBridge,STANDARD_OCEAN,98,73461.98,MEDIUM,2024-01-03,2024-01-31,2024-02-09,9
CONT1000734,BOL2024100734,Singapore,Seattle,PacificLine,STANDARD_OCEAN,35,65960.65,LOW,2025-06-18,2025-07-17,2025-07-17,0
CONT1000735,BOL2024100735,Shanghai,Long Beach,NorthStar,STANDARD_OCEAN,112,65542.96,MEDIUM,2024-05-23,2024-07-02,2024-07-19,17
CONT1000736,BOL2024100736,Shanghai,Seattle,PacificLine,STANDARD_OCEAN,38,88193.66,MEDIUM,2024-07-19,2024-08-12,2024-08-12,0
CONT1000737,BOL2024100737,Busan,Long Beach,NorthStar,PREMIUM_OCEAN,19,43808.46,LOW,2024-07-14,2024-08-07,2024-08-11,4
CONT1000738,BOL2024100738,Singapore,Houston,PacificLine,STANDARD_OCEAN,123,126915.97,LOW,2024-05-06,2024-06-17,2024-06-17,0
CONT1000739,BOL2024100739,Busan,Houston,PacificLine,STANDARD_OCEAN,9,46278.35,LOW,2025-05-31,2025-06-22,2025-07-08,16
CONT1000740,BOL2024100740,Ho Chi Minh,Houston,BlueWave,PREMIUM_OCEAN,138,214834.16,MEDIUM,2025-07-20,2025-08-16,2025-08-29,13
CONT1000741,BOL2024100741,Ningbo,Houston,PacificLine,STANDARD_OCEAN,40,38881.39,MEDIUM,2024-06-26,2024-08-06,2024-08-11,5
CONT1000742,BOL2024100742,Shanghai,New York/New Jersey,PacificLine,STANDARD_OCEAN,137,15965.0,MEDIUM,2025-09-12,2025-10-10,2025-10-13,3
CONT1000743,BOL2024100743,Busan,New York/New Jersey,PacificLine,PREMIUM_OCEAN,95,83984.24,MEDIUM,2024-09-11,2024-10-03,2024-10-06,3
CONT1000744,BOL2024100744,Yantian,New York/New Jersey,OceanBridge,STANDARD_OCEAN,139,29979.78,LOW,2024-05-21,2024-06-21,2024-06-21,0
CONT1000745,BOL2024100745,Yantian,Houston,PacificLine,STANDARD_OCEAN,63,22357.64,MEDIUM,2024-11-17,2024-12-27,2025-01-03,7
CONT1000746,BOL2024100746,Ningbo,Long Beach,PacificLine,STANDARD_OCEAN,41,63295.48,LOW,2024-10-24,2024-12-02,2024-12-17,15
CONT1000747,BOL2024100747,Singapore,Houston,OceanBridge,STANDARD_OCEAN,90,51647.53,MEDIUM,2025-05-30,2025-07-04,2025-07-22,18
CONT1000748,BOL2024100748,Singapore,Los Angeles,GlobalMar,STANDARD_OCEAN,114,47756.15,LOW,2025-07-29,2025-08-31,2025-09-08,8
CONT1000749,BOL2024100749,Singapore,Houston,PacificLine,STANDARD_OCEAN,11,27918.88,MEDIUM,2024-10-19,2024-11-19,2024-11-22,3
CONT1000750,BOL2024100750,Ho Chi Minh,Los Angeles,BlueWave,STANDARD_OCEAN,21,39481.33,LOW,2025-01-25,2025-02-16,2025-02-16,0
CONT1000751,BOL2024100751,Singapore,Los Angeles,OceanBridge,STANDARD_OCEAN,49,51591.29,LOW,2024-09-30,2024-11-11,2024-11-13,2
CONT1000752,BOL2024100752,Yantian,Houston,GlobalMar,PREMIUM_OCEAN,60,53418.53,HIGH,2024-05-29,2024-06-13,2024-06-19,6
CONT1000753,BOL2024100753,Ho Chi Minh,Los Angeles,GlobalMar,STANDARD_OCEAN,65,83118.23,LOW,2025-04-08,2025-04-29,2025-05-07,8
CONT1000754,BOL2024100754,Singapore,Houston,PacificLine,STANDARD_OCEAN,138,25231.19,MEDIUM,2025-02-02,2025-02-27,2025-03-02,3
CONT1000755,BOL2024100755,Singapore,Seattle,BlueWave,STANDARD_OCEAN,114,80485.9,MEDIUM,2025-01-25,2025-02-24,2025-02-24,0
CONT1000756,BOL2024100756,Singapore,Seattle,PacificLine,STANDARD_OCEAN,72,25384.2,LOW,2024-02-25,2024-03-14,2024-03-24,10
CONT1000757,BOL2024100757,Ningbo,Savannah,NorthStar,STANDARD_OCEAN,102,31156.96,LOW,2024-08-18,2024-09-25,2024-10-06,11
CONT1000758,BOL2024100758,Ho Chi Minh,Savannah,PacificLine,STANDARD_OCEAN,57,26977.61,LOW,2024-07-20,2024-08-31,2024-09-02,2
CONT1000759,BOL2024100759,Yantian,New York/New Jersey,OceanBridge,STANDARD_OCEAN,52,43883.44,MEDIUM,2024-03-17,2024-04-09,2024-04-19,10
CONT1000760,BOL2024100760,Singapore,Savannah,BlueWave,STANDARD_OCEAN,117,60823.97,MEDIUM,2025-01-21,2025-02-09,2025-02-16,7
CONT1000761,BOL2024100761,Yantian,Savannah,GlobalMar,STANDARD_OCEAN,73,26738.74,MEDIUM,2024-05-13,2024-06-05,2024-06-10,5
CONT1000762,BOL2024100762,Shanghai,Seattle,NorthStar,STANDARD_OCEAN,47,87247.16,HIGH,2024-06-07,2024-06-26,2024-06-26,0
CONT1000763,BOL2024100763,Yantian,Savannah,BlueWave,STANDARD_OCEAN,85,23198.85,MEDIUM,2025-10-02,2025-11-08,2025-11-08,0
CONT1000764,BOL2024100764,Busan,Savannah,PacificLine,STANDARD_OCEAN,89,46278.65,LOW,2025-01-01,2025-01-21,2025-01-24,3
CONT1000765,BOL2024100765,Ho Chi Minh,Long Beach,OceanBridge,STANDARD_OCEAN,137,44894.43,LOW,2025-06-17,2025-07-07,2025-07-07,0
CONT1000766,BOL2024100766,Ningbo,New York/New Jersey,PacificLine,PREMIUM_OCEAN,64,17535.11,MEDIUM,2025-07-03,2025-07-29,2025-08-02,4
CONT1000767,BOL2024100767,Ningbo,Houston,GlobalMar,PREMIUM_OCEAN,63,23985.9,LOW,2024-12-05,2024-12-30,2025-01-06,7
CONT1000768,BOL2024100768,Ho Chi Minh,Savannah,NorthStar,STANDARD_OCEAN,10,47671.35,LOW,2025-07-28,2025-09-08,2025-09-10,2
CONT1000769,BOL2024100769,Shanghai,Houston,GlobalMar,STANDARD_OCEAN,70,100680.63,MEDIUM,2025-04-01,2025-04-26,2025-04-26,0
CONT1000770,BOL2024100770,Shanghai,Houston,GlobalMar,STANDARD_OCEAN,106,29716.28,LOW,2025-01-25,2025-02-15,2025-02-21,6
CONT1000771,BOL2024100771,Yantian,Savannah,GlobalMar,STANDARD_OCEAN,103,51034.04,MEDIUM,2024-01-26,2024-02-29,2024-03-06,6
CONT1000772,BOL2024100772,Ho Chi Minh,Savannah,NorthStar,STANDARD_OCEAN,83,46303.77,MEDIUM,2025-05-13,2025-06-01,2025-06-01,0
CONT1000773,BOL2024100773,Singapore,Long Beach,GlobalMar,PREMIUM_OCEAN,50,34816.15,LOW,2025-06-10,2025-06-26,2025-06-26,0
CONT1000774,BOL2024100774,Ho Chi Minh,Savannah,BlueWave,STANDARD_OCEAN,61,100610.53,MEDIUM,2025-10-03,2025-10-23,2025-10-26,3
CONT1000775,BOL2024100775,Singapore,Houston,OceanBridge,STANDARD_OCEAN,60,56298.77,MEDIUM,2025-03-10,2025-03-31,2025-04-07,7
CONT1000776,BOL2024100776,Ho Chi Minh,Houston,NorthStar,STANDARD_OCEAN,47,11017.77,HIGH,2025-10-24,2025-11-13,2025-11-16,3
CONT1000777,BOL2024100777,Shanghai,New York/New Jersey,GlobalMar,PREMIUM_OCEAN,21,42367.67,MEDIUM,2024-02-08,2024-02-24,2024-03-03,8
CONT1000778,BOL2024100778,Ningbo,Seattle,PacificLine,STANDARD_OCEAN,66,35536.24,HIGH,2024-03-13,2024-04-18,2024-04-18,0
CONT1000779,BOL2024100779,Yantian,New York/New Jersey,NorthStar,STANDARD_OCEAN,111,32071.98,LOW,2025-04-06,2025-05-14,2025-05-16,2
CONT1000780,BOL2024100780,Busan,Seattle,BlueWave,STANDARD_OCEAN,38,42511.44,LOW,2025-02-02,2025-03-13,2025-03-13,0
CONT1000781,BOL2024100781,Ho Chi Minh,Los Angeles,PacificLine,PREMIUM_OCEAN,99,32609.81,MEDIUM,2024-03-05,2024-03-20,2024-03-26,6
CONT1000782,BOL2024100782,Ho Chi Minh,Los Angeles,GlobalMar,PREMIUM_OCEAN,120,93006.45,MEDIUM,2024-11-04,2024-11-20,2024-11-22,2
CONT1000783,BOL2024100783,Busan,New York/New Jersey,BlueWave,PREMIUM_OCEAN,42,58567.17,MEDIUM,2025-04-30,2025-05-19,2025-05-19,0
CONT1000784,BOL2024100784,Singapore,New York/New Jersey,PacificLine,STANDARD_OCEAN,44,31641.75,LOW,2024-10-29,2024-12-06,2024-12-09,3
CONT1000785,BOL2024100785,Yantian,Houston,GlobalMar,STANDARD_OCEAN,44,50475.22,LOW,2024-01-12,2024-02-16,2024-02-17,1
CONT1000786,BOL2024100786,Shanghai,Los Angeles,BlueWave,STANDARD_OCEAN,29,22240.62,LOW,2025-08-09,2025-09-15,2025-09-27,12
CONT1000787,BOL2024100787,Yantian,Long Beach,GlobalMar,STANDARD_OCEAN,139,36817.18,MEDIUM,2024-08-04,2024-09-04,2024-09-04,0
CONT1000788,BOL2024100788,Ningbo,Long Beach,OceanBridge,STANDARD_OCEAN,72,125933.44,MEDIUM,2024-08-14,2024-09-20,2024-09-30,10
CONT1000789,BOL2024100789,Ningbo,Los Angeles,OceanBridge,STANDARD_OCEAN,126,61575.44,HIGH,2025-08-03,2025-08-22,2025-09-20,29
CONT1000790,BOL2024100790,Singapore,Savannah,BlueWave,PREMIUM_OCEAN,33,39329.91,HIGH,2024-10-24,2024-11-09,2024-11-09,0
CONT1000791,BOL2024100791,Ningbo,Houston,PacificLine,STANDARD_OCEAN,99,47371.69,LOW,2025-05-13,2025-06-10,2025-06-10,0
CONT1000792,BOL2024100792,Ningbo,Houston,OceanBridge,PREMIUM_OCEAN,57,13931.31,MEDIUM,2024-04-12,2024-05-05,2024-05-25,20
CONT1000793,BOL2024100793,Yantian,New York/New Jersey,NorthStar,STANDARD_OCEAN,86,117429.35,MEDIUM,2024-12-02,2025-01-08,2025-01-08,0
CONT1000794,BOL2024100794,Singapore,Savannah,OceanBridge,STANDARD_OCEAN,88,33410.65,LOW,2025-08-02,2025-09-07,2025-09-18,11
CONT1000795,BOL2024100795,Busan,Long Beach,BlueWave,PREMIUM_OCEAN,119,82773.41,MEDIUM,2024-11-16,2024-12-07,2024-12-07,0
CONT1000796,BOL2024100796,Yantian,Seattle,OceanBridge,STANDARD_OCEAN,126,33043.36,LOW,2024-12-05,2025-01-07,2025-01-10,3
CONT1000797,BOL2024100797,Busan,Seattle,GlobalMar,STANDARD_OCEAN,35,21553.63,MEDIUM,2025-05-13,2025-06-17,2025-06-17,0
CONT1000798,BOL2024100798,Ningbo,Houston,PacificLine,PREMIUM_OCEAN,58,45622.62,LOW,2024-03-24,2024-04-15,2024-04-16,1
CONT1000799,BOL2024100799,Yantian,Houston,BlueWave,STANDARD_OCEAN,137,80245.5,LOW,2024-03-18,2024-04-05,2024-04-05,0
CONT1000800,BOL2024100800,Singapore,Los Angeles,PacificLine,STANDARD_OCEAN,62,57612.04,MEDIUM,2025-08-15,2025-09-14,2025-09-18,4
CONT1000801,BOL2024100801,Shanghai,Savannah,GlobalMar,STANDARD_OCEAN,128,24625.11,MEDIUM,2025-07-10,2025-08-14,2025-08-15,1
CONT1000802,BOL2024100802,Singapore,Long Beach,GlobalMar,STANDARD_OCEAN,82,108666.79,MEDIUM,2025-02-05,2025-03-02,2025-03-03,1
CONT1000803,BOL2024100803,Ningbo,New York/New Jersey,PacificLine,STANDARD_OCEAN,109,23322.93,HIGH,2025-06-06,2025-06-26,2025-07-04,8
CONT1000804,BOL2024100804,Yantian,Savannah,BlueWave,STANDARD_OCEAN,50,123221.19,LOW,2024-09-01,2024-10-08,2024-10-14,6
CONT1000805,BOL2024100805,Ho Chi Minh,Long Beach,NorthStar,STANDARD_OCEAN,45,53438.36,MEDIUM,2024-06-12,2024-07-05,2024-07-05,0
CONT1000806,BOL2024100806,Singapore,Houston,NorthStar,STANDARD_OCEAN,64,98523.54,LOW,2025-01-02,2025-01-21,2025-01-24,3
CONT1000807,BOL2024100807,Busan,Long Beach,BlueWave,STANDARD_OCEAN,67,69943.03,MEDIUM,2024-09-27,2024-10-26,2024-10-31,5
CONT1000808,BOL2024100808,Shanghai,Houston,OceanBridge,STANDARD_OCEAN,107,18726.17,LOW,2025-06-14,2025-07-13,2025-07-13,0
CONT1000809,BOL2024100809,Busan,New York/New Jersey,BlueWave,STANDARD_OCEAN,90,39130.66,LOW,2024-02-10,2024-03-19,2024-03-20,1
CONT1000810,BOL2024100810,Shanghai,Houston,PacificLine,STANDARD_OCEAN,75,47462.4,LOW,2025-10-10,2025-11-05,2025-11-10,5
CONT1000811,BOL2024100811,Ho Chi Minh,Savannah,PacificLine,STANDARD_OCEAN,104,142388.21,LOW,2024-06-27,2024-07-27,2024-08-01,5
CONT1000812,BOL2024100812,Yantian,Savannah,BlueWave,STANDARD_OCEAN,104,80087.49,HIGH,2025-06-13,2025-07-09,2025-07-10,1
CONT1000813,BOL2024100813,Ningbo,Savannah,NorthStar,STANDARD_OCEAN,132,34845.86,MEDIUM,2024-12-27,2025-01-25,2025-02-01,7
CONT1000814,BOL2024100814,Busan,Savannah,BlueWave,STANDARD_OCEAN,120,31224.07,LOW,2025-05-28,2025-06-19,2025-06-19,0
CONT1000815,BOL2024100815,Ningbo,Long Beach,BlueWave,STANDARD_OCEAN,79,123563.51,MEDIUM,2025-06-10,2025-07-18,2025-07-18,0
CONT1000816,BOL2024100816,Ningbo,Long Beach,OceanBridge,STANDARD_OCEAN,38,21776.15,LOW,2024-06-10,2024-07-09,2024-07-13,4
CONT1000817,BOL2024100817,Singapore,Long Beach,NorthStar,STANDARD_OCEAN,37,85000.39,LOW,2024-12-04,2025-01-14,2025-01-22,8
CONT1000818,BOL2024100818,Busan,Houston,NorthStar,PREMIUM_OCEAN,113,19659.3,LOW,2025-05-05,2025-05-25,2025-06-03,9
CONT1000819,BOL2024100819,Shanghai,Long Beach,BlueWave,STANDARD_OCEAN,49,36309.85,HIGH,2024-05-10,2024-06-15,2024-07-05,20
CONT1000820,BOL2024100820,Ningbo,Houston,PacificLine,STANDARD_OCEAN,45,29866.41,HIGH,2024-02-10,2024-03-17,2024-03-17,0
CONT1000821,BOL2024100821,Shanghai,Long Beach,GlobalMar,PREMIUM_OCEAN,12,67342.59,MEDIUM,2024-07-03,2024-08-02,2024-08-02,0
CONT1000822,BOL2024100822,Singapore,Houston,GlobalMar,STANDARD_OCEAN,122,35299.79,LOW,2024-03-28,2024-04-21,2024-04-21,0
CONT1000823,BOL2024100823,Ho Chi Minh,New York/New Jersey,NorthStar,STANDARD_OCEAN,113,30173.06,HIGH,2024-06-23,2024-07-18,2024-07-24,6
CONT1000824,BOL2024100824,Ho Chi Minh,Long Beach,PacificLine,STANDARD_OCEAN,138,37938.23,HIGH,2024-07-05,2024-08-11,2024-08-11,0
CONT1000825,BOL2024100825,Yantian,Long Beach,GlobalMar,STANDARD_OCEAN,25,19860.56,MEDIUM,2025-04-09,2025-05-16,2025-05-21,5
CONT1000826,BOL2024100826,Ningbo,New York/New Jersey,NorthStar,STANDARD_OCEAN,12,67522.52,MEDIUM,2024-05-15,2024-06-05,2024-06-05,0
CONT1000827,BOL2024100827,Ningbo,Savannah,PacificLine,STANDARD_OCEAN,32,46243.1,LOW,2025-03-05,2025-03-27,2025-03-29,2
CONT1000828,BOL2024100828,Ningbo,New York/New Jersey,PacificLine,STANDARD_OCEAN,136,54368.14,HIGH,2025-09-06,2025-09-25,2025-09-26,1
CONT1000829,BOL2024100829,Shanghai,Los Angeles,NorthStar,STANDARD_OCEAN,8,29709.65,LOW,2025-11-06,2025-11-28,2025-12-14,16
CONT1000830,BOL2024100830,Singapore,Houston,NorthStar,STANDARD_OCEAN,102,49861.62,LOW,2025-06-18,2025-07-19,2025-07-22,3
CONT1000831,BOL2024100831,Shanghai,Houston,PacificLine,PREMIUM_OCEAN,105,55980.95,HIGH,2025-03-15,2025-04-05,2025-04-05,0
CONT1000832,BOL2024100832,Yantian,Savannah,PacificLine,PREMIUM_OCEAN,73,14078.97,MEDIUM,2024-04-10,2024-05-07,2024-05-07,0
CONT1000833,BOL2024100833,Busan,Long Beach,BlueWave,STANDARD_OCEAN,112,31623.21,LOW,2024-10-17,2024-11-23,2024-11-29,6
CONT1000834,BOL2024100834,Yantian,Long Beach,BlueWave,STANDARD_OCEAN,38,22207.21,HIGH,2024-01-08,2024-02-13,2024-02-20,7
CONT1000835,BOL2024100835,Ho Chi Minh,Los Angeles,NorthStar,STANDARD_OCEAN,88,35085.82,HIGH,2025-11-01,2025-11-25,2025-11-30,5
CONT1000836,BOL2024100836,Busan,Seattle,BlueWave,STANDARD_OCEAN,72,69639.49,MEDIUM,2024-06-07,2024-07-08,2024-07-08,0
CONT1000837,BOL2024100837,Yantian,Savannah,NorthStar,STANDARD_OCEAN,78,119800.59,LOW,2025-08-01,2025-08-30,2025-08-30,0
CONT1000838,BOL2024100838,Singapore,New York/New Jersey,OceanBridge,STANDARD_OCEAN,131,87209.46,LOW,2025-02-27,2025-04-03,2025-04-06,3
CONT1000839,BOL2024100839,Ningbo,Seattle,PacificLine,STANDARD_OCEAN,72,156705.37,MEDIUM,2025-07-22,2025-08-24,2025-08-24,0
CONT1000840,BOL2024100840,Yantian,Savannah,GlobalMar,PREMIUM_OCEAN,66,79344.35,MEDIUM,2025-02-11,2025-03-01,2025-03-07,6
CONT1000841,BOL2024100841,Busan,Houston,OceanBridge,PREMIUM_OCEAN,94,26622.75,MEDIUM,2024-04-12,2024-05-02,2024-05-02,0
CONT1000842,BOL2024100842,Ho Chi Minh,Savannah,BlueWave,STANDARD_OCEAN,9,98611.11,HIGH,2024-06-13,2024-07-13,2024-07-18,5
CONT1000843,BOL2024100843,Shanghai,Long Beach,NorthStar,STANDARD_OCEAN,30,29693.53,HIGH,2025-09-06,2025-10-07,2025-10-13,6
CONT1000844,BOL2024100844,Shanghai,Seattle,OceanBridge,STANDARD_OCEAN,17,45328.71,LOW,2025-01-14,2025-02-03,2025-02-06,3
CONT1000845,BOL2024100845,Singapore,New York/New Jersey,NorthStar,STANDARD_OCEAN,81,74488.49,LOW,2025-09-20,2025-10-28,2025-10-28,0
CONT1000846,BOL2024100846,Singapore,Savannah,BlueWave,STANDARD_OCEAN,134,41836.09,MEDIUM,2024-06-28,2024-08-05,2024-08-05,0
CONT1000847,BOL2024100847,Busan,Los Angeles,OceanBridge,STANDARD_OCEAN,81,35951.9,LOW,2025-11-03,2025-12-07,2025-12-15,8
CONT1000848,BOL2024100848,Ningbo,Los Angeles,PacificLine,PREMIUM_OCEAN,51,12408.3,MEDIUM,2025-06-06,2025-07-06,2025-07-06,0
CONT1000849,BOL2024100849,Singapore,Los Angeles,GlobalMar,STANDARD_OCEAN,8,17681.3,MEDIUM,2024-09-01,2024-10-09,2024-10-16,7
CONT1000850,BOL2024100850,Ningbo,Los Angeles,GlobalMar,STANDARD_OCEAN,109,40633.61,HIGH,2025-02-13,2025-03-14,2025-03-16,2
CONT1000851,BOL2024100851,Busan,Savannah,OceanBridge,STANDARD_OCEAN,25,64457.84,LOW,2025-06-14,2025-07-02,2025-07-05,3
CONT1000852,BOL2024100852,Shanghai,Savannah,GlobalMar,STANDARD_OCEAN,97,48651.26,LOW,2025-07-26,2025-08-31,2025-09-04,4
CONT1000853,BOL2024100853,Yantian,Seattle,OceanBridge,STANDARD_OCEAN,124,19549.39,MEDIUM,2025-09-12,2025-10-06,2025-10-06,0
CONT1000854,BOL2024100854,Busan,Savannah,BlueWave,STANDARD_OCEAN,112,34664.68,LOW,2024-09-24,2024-10-17,2024-10-23,6
CONT1000855,BOL2024100855,Ho Chi Minh,Los Angeles,PacificLine,STANDARD_OCEAN,83,45044.54,MEDIUM,2024-03-15,2024-04-18,2024-04-25,7
CONT1000856,BOL2024100856,Yantian,Los Angeles,PacificLine,STANDARD_OCEAN,72,43815.66,MEDIUM,2024-09-20,2024-10-25,2024-10-29,4
CONT1000857,BOL2024100857,Singapore,New York/New Jersey,NorthStar,PREMIUM_OCEAN,94,18140.83,MEDIUM,2025-07-30,2025-08-28,2025-08-28,0
